,JAL,ZAP1,PARTICULAR,BSA00002,CONCENTRADO ERITROCITOS (CON DONADOR PREVIO),"5,600.00",1.3,"7,280.00"
,JAL,ZAP1,PARTICULAR,BSA00003,AUTODONACION,"3,725.00",1.3,"4,842.50"
,JAL,ZAP1,PARTICULAR,BSA00004,BIOMETRIA,245,1.3,318.5
,JAL,ZAP1,PARTICULAR,BSA00005,CONCENTRADO PLAQUETARIO,"1,375.00",1.3,"1,787.50"
,JAL,ZAP1,PARTICULAR,BSA00006,CONCENTRADO DE ERITROCITOS SIN PRUEBA CRUZADA,"3,725.00",1.3,"4,842.50"
,JAL,ZAP1,PARTICULAR,BSA00007,MAQUILA DE PLAQUETOAFERESIS,"10,985.00",1.3,"14,280.50"
,JAL,ZAP1,PARTICULAR,BSA00008,RASTREO DE AC. IRREGULARES I Y II,765,1.3,994.5
,JAL,ZAP1,PARTICULAR,BSA00009,CONEXIÓN ESTERIL,100,1.3,130
,JAL,ZAP1,PARTICULAR,BSA00010,RECOLECCION DE CELULAS HEMATOPOYETICAS,"42,920.00",1.3,"55,796.00"
,JAL,ZAP1,PARTICULAR,BSA00011,FLEBOTOMIA CON REPOSICION DE SUERO,"1,030.00",1.3,"1,339.00"
,JAL,ZAP1,PARTICULAR,BSA00012,ESTUDIOS A DONADOR (SEROLOGIA),"2,200.00",1.3,"2,860.00"
,JAL,ZAP1,PARTICULAR,BSA00013,PRUEBA DE COOMBS INDIRECTO,"1,625.00",1.3,"2,112.50"
,JAL,ZAP1,PARTICULAR,BSA00014,BOLSA SENCILLA,"1,375.00",1.3,"1,787.50"
,JAL,ZAP1,PARTICULAR,BSA00015,EQUIPO DE TRANSFUSION,"1,260.00",1.3,"1,638.00"
,JAL,ZAP1,PARTICULAR,BSA00016,INSUMOS FRACCIONES PEDIATRICOS,"2,000.00",1.3,"2,600.00"
,JAL,ZAP1,PARTICULAR,BSA00017,PLAQUETOFERESIS,820,1.3,"1,066.00"
,JAL,ZAP1,PARTICULAR,BSA00018,OCTAPLAS,220,1.3,286
,JAL,ZAP1,PARTICULAR,BSA00019,SEMIPANEL I Y II (RASTREO AC IRREGULARES),"24,450.00",1.3,"31,785.00"
,JAL,ZAP1,PARTICULAR,BSA00020,PLASMA FRESCO CONGELADO (INCLUYE PC),"1,810.00",1.3,"2,353.00"
,JAL,ZAP1,PARTICULAR,BSA00021,PLASMAFERESIS SIN ALBUMINAS (HASTA 2 LITROS),"16,996.00",1.3,"22,094.80"
,JAL,ZAP1,PARTICULAR,BSA00022,PRUEBA CRUZADA PARA PLASMA,"27,510.00",1.3,"35,763.00"
,JAL,ZAP1,PARTICULAR,BSA00023,PRUEBA CRUZADA,815,1.3,"1,059.50"
,JAL,ZAP1,PARTICULAR,BSA00024,PRUEBA CRUZADA PARA PLASMA,515,1.3,669.5
,JAL,ZAP1,PARTICULAR,BSA00025,SEMIPANEL I Y II (RASTREO AC IRREGULARES),765,1.3,994.5
,JAL,ZAP1,PARTICULAR,BSA00026,EQUIPO DE TRANSFUSION,115,1.3,149.5
,JAL,ZAP1,PARTICULAR,BSA00027,BOLSA SENCILLA,215,1.3,279.5
,JAL,ZAP1,PARTICULAR,BSA00028,INSUMOS FRACCIONES PEDIATRICOS,815,1.3,"1,059.50"
,JAL,ZAP1,PARTICULAR,BSA00029,OCTAPLAS,"5,290.00",1.3,"6,877.00"
,JAL,ZAP1,PARTICULAR,BSA00030,PLAQUETOFERESIS,"17,000.00",1.3,"22,100.00"
,JAL,ZAP1,PARTICULAR,CAD,,,1,
,JAL,ZAP1,PARTICULAR,CAF00001,BOTELLA AGUA  600 ml,9.91,1,9.91
,JAL,ZAP1,PARTICULAR,CAF00002,LEVADURA DESHIDRATADA SECA 450 GR,88.4,1,88.4
,JAL,ZAP1,PARTICULAR,CAF00003,BICARBONATO 227 GR,,1,
,JAL,ZAP1,PARTICULAR,CAF00004,LEVADURA DESHIDRATADA SECA 450 GR,88.4,1,88.4
,JAL,ZAP1,PARTICULAR,CAF00005,CAFE SOLUBLE 170 GRS,95,1,95
,JAL,ZAP1,PARTICULAR,CAF00006,NUEZ MOSCADA 60 GR,118.95,1,118.95
,JAL,ZAP1,PARTICULAR,CAF00007,CANELA EN POLVO 63 GR,50.05,1,50.05
,JAL,ZAP1,PARTICULAR,CAF00008,RHUN APPLETON,242.76,1,242.76
,JAL,ZAP1,PARTICULAR,CAF00009,GALLETAS MARIAS ROLLO DE 144 GR,15.6,1,15.6
,JAL,ZAP1,PARTICULAR,CAF00010,COCOA EN POLVO 456 GR,141.7,1,141.7
,JAL,ZAP1,PARTICULAR,CAF00011,CHOCOLATE SEMI AMARGO,384.8,1,384.8
,JAL,ZAP1,PARTICULAR,CAF00012,CHISPAS DE CHOCOLATE SEMI AMARGO 500 GR,116.35,1,116.35
,JAL,ZAP1,PARTICULAR,CAF00013,GRENETINA 4 SOBRES 7 GRS,19.5,1,19.5
,JAL,ZAP1,PARTICULAR,CAF00014,TANG O ZUKO DE LIMON,5.86,1,5.86
,JAL,ZAP1,PARTICULAR,CAF00015,LECHE CONDENSADA,33.15,1,33.15
,JAL,ZAP1,PARTICULAR,CAF00016,ACEITE DE COCINA 850 ML,62,1,62
,JAL,ZAP1,PARTICULAR,CAF00017,BROWNIES,284,1,284
,JAL,ZAP1,PARTICULAR,CAF00018,CAFE GURMET,,1,
,JAL,ZAP1,PARTICULAR,CAF00019,MINI BROWNIE CON CHISPAS DE CHOCOLATE,263,1,263
,JAL,ZAP1,PARTICULAR,CAF00020,GALLETAS GRANDES SURTIDAS,184,1,184
,JAL,ZAP1,PARTICULAR,CAF00021,ENJAMBRE DE CHOCOLATE,245,1,245
,JAL,ZAP1,PARTICULAR,CAF00022,PAPAYA MARADOL DE PRIMERA,72,1,72
,JAL,ZAP1,PARTICULAR,CAF00023,MELON CHINO DE PRIMERA,72,1,72
,JAL,ZAP1,PARTICULAR,CAF00024,SANDIA ROJA DE PRIMERA,70,1,70
,JAL,ZAP1,PARTICULAR,CAF00025,PEPINO (EMBOLSADO),,1,
,JAL,ZAP1,PARTICULAR,CAF00026,FRESA,,1,
,JAL,ZAP1,PARTICULAR,CAF00027,LIMON SIN SEMILLA,,1,
,JAL,ZAP1,PARTICULAR,CAF00028,JAMAICA,,1,
,JAL,ZAP1,PARTICULAR,CAF00029,PIÑA GOTA MIEL,,1,
,JAL,ZAP1,PARTICULAR,CAF00030,VINO TINTO ESTEFANIA CARMENERE 187 ML,,1,70.4
,JAL,ZAP1,PARTICULAR,CAF00031,VINO TINTO LAMBRUSCO RIUNITTE,,1,51.04
,JAL,ZAP1,PARTICULAR,CAF00032,JARRA PLASTICO 3.8 LTS,,1,
,JAL,ZAP1,PARTICULAR,CAF00033,MINI MUFFINS,,1,
,JAL,ZAP1,PARTICULAR,CAF00034,LECHE  DESLACTOSADA 1/12 LT,,1,
,JAL,ZAP1,PARTICULAR,CAF00035,GELATINA SAYES DURAZNO 50/120 GR,,1,
,JAL,ZAP1,PARTICULAR,CAF00036,JUMEX NEC. MANZ. PACK C40/250ML,,1,7
,JAL,ZAP1,PARTICULAR,CAF00037,SERVILLETA PETALO BLANCA 420 HJS,,1,
,JAL,ZAP1,PARTICULAR,CAF00038,TE MANZANILLA MCCORMIC C/255 SOBRES,,1,
,JAL,ZAP1,PARTICULAR,CAF00039,CUCHARA PASTELERA GARDUÑO 60/50 PZ,,1,
,JAL,ZAP1,PARTICULAR,CAF00040,PELICULA ARERO MOD. 30-600 4 PZ,,1,
,JAL,ZAP1,PARTICULAR,CAF00041,CINTILLA CARTON ECONOMICA 10/100 PZS,,1,
,JAL,ZAP1,PARTICULAR,CAF00042,"TAPA DOMO BLANCA 12, 16, 24 OZ 100 PZA",,1,
,JAL,ZAP1,PARTICULAR,CAF00043,GELATINA SAYES FRESA AGUA 50/120 GR,,1,
,JAL,ZAP1,PARTICULAR,CAF00044,GELATINA SAYES LIMON 50/120 GR,,1,
,JAL,ZAP1,PARTICULAR,CAF00045,SALSA MACHA AY BUER 80 GR,,1,
,JAL,ZAP1,PARTICULAR,CAF00046,SALSA CACAHUATE AY BUEY 80 GR,,1,
,JAL,ZAP1,PARTICULAR,CAF00047,SALSA VALENTINA,,1,
,JAL,ZAP1,PARTICULAR,CAF00048,AZUCAR ESTANDAR 1 KG,,1,
,JAL,ZAP1,PARTICULAR,CAF00049,VASO PAPEL MEXI 12 OZ BCO 20/50 PZA,,1,68.78
,JAL,ZAP1,PARTICULAR,CAF00050,ENDULZANTE STEVIA,,1,
,JAL,ZAP1,PARTICULAR,CAF00051,AZUCAR REFINADA DOMINO,,1,
,JAL,ZAP1,PARTICULAR,CAF00052,AZUCAR MASCABADA,,1,
,JAL,ZAP1,PARTICULAR,CAF00053,COFFE MATE (SOBRES),,1,169
,JAL,ZAP1,PARTICULAR,CAF00054,LECHE ENTERA ALPURA,,1,32
,JAL,ZAP1,PARTICULAR,CAF00055,RECIPIENTE PARA LLEVAR ALIMENTOS,,1,
,JAL,ZAP1,PARTICULAR,CAF00056,HIELOS,,1,
,JAL,ZAP1,PARTICULAR,CAF00057,SERVILLETA DE LUJO,,1,
,JAL,ZAP1,PARTICULAR,CAF00058,GELATINA SAYES GROSELLA 50/120 GR,,1,9.71
,JAL,ZAP1,PARTICULAR,CAF00059,GELATINA SAYES JEREZ 50/120 GR,,1,9.71
,JAL,ZAP1,PARTICULAR,CAF00060,GELATINA SAYES MANGO 50/120 GR,,1,9.71
,JAL,ZAP1,PARTICULAR,CAF00061,GELATINA SAYES NARANJA 50/120 GR,,1,9.71
,JAL,ZAP1,PARTICULAR,CAF00062,GELATINA SAYES PIÑA 50/120 GR,,1,9.71
,JAL,ZAP1,PARTICULAR,CAF00063,GELATINA SAYES UVA 50/120 GR,,1,9.71
,JAL,ZAP1,PARTICULAR,CAF00064,CHOCOLATE POLVO,,1,72
,JAL,ZAP1,PARTICULAR,CAF00065,VASO CRISTAL DART TP12 20/50 PZ,,1,109.89
,JAL,ZAP1,PARTICULAR,CAF00066,TAPA PLAST. SOLO 662TS 10/100PZ,,1,69.22
,JAL,ZAP1,PARTICULAR,CAF00067,CHOCOLATE MORELIA 24/357 GR,,1,28
,JAL,ZAP1,PARTICULAR,CAF00068,CUCHARA SOPERA WOW 40/25PZA,,1,12.35
,JAL,ZAP1,PARTICULAR,CAF00069,SALSA MACHA / ARANDANOS AY BUEY 80 GR,,1,13.68
,JAL,ZAP1,PARTICULAR,CAF00070,CONCENTRADO DE HORCHATA,,1,92
,JAL,ZAP1,PARTICULAR,CAF00071,CONCENTRADO DE MARACUYA,,1,
,JAL,ZAP1,PARTICULAR,CAF00072,CONCENTRADO DE FRESA,,1,92
,JAL,ZAP1,PARTICULAR,CAF00073,CONCENTRADO DE NARANJA,,1,134
,JAL,ZAP1,PARTICULAR,CAF00074,PANQUECITOS,,1,157
,JAL,ZAP1,PARTICULAR,CAF00075,YOGURT GRIEGO 750 GR,,1,84
,JAL,ZAP1,PARTICULAR,CAF00076,PULPA DE MANGO,,1,80
,JAL,ZAP1,PARTICULAR,CAF00077,PULPA DE LIMONADA,,1,80
,JAL,ZAP1,PARTICULAR,CAF00078,GELATINA SAYES ANIS 50/120 GRS,,1,
,JAL,ZAP1,PARTICULAR,CAF00079,AZUCAR SPLENDA STEVIA SOBRES 400/1G,,1,
,JAL,ZAP1,PARTICULAR,CAF00080,TENEDOR SOPERO WOW 40/25PZA,,1,
,JAL,ZAP1,PARTICULAR,CAF00081,SALSA HABANERO ROJO 24/150ML,,1,
,JAL,ZAP1,PARTICULAR,CAF00082,POPOTES REYMA BIO,,1,
,JAL,ZAP1,PARTICULAR,CAF00083,GALLETA DE CHOCOLATE CON CHISPAS SIN AZUCAR,,1,
,JAL,ZAP1,PARTICULAR,CAF00084,GELATINA SAYES ANIS 50/120 GRS,,1,
,JAL,ZAP1,PARTICULAR,CAF00085,GELATINA SAYES UVA 50/120 GRS,,1,
,JAL,ZAP1,PARTICULAR,CAF00086,PULPA DE GUAYABA,,1,80
,JAL,ZAP1,PARTICULAR,CAF00087,CONCENTRADO DE MANGO,,1,80
,JAL,ZAP1,PARTICULAR,CAF00088,CONCENTRADO DE LIMONADA,,1,118
,JAL,ZAP1,PARTICULAR,CAF00089,GELATINA SAYES FRAMBUESA 50/120 GRS,,1,
,JAL,ZAP1,PARTICULAR,CAF00090,AZUCAR SPLENDA STEVIA SOBRES 400/1G,,1,
,JAL,ZAP1,PARTICULAR,CAF00091,TENEDOR SOPERO WOW 40/25PZA,,1,
,JAL,ZAP1,PARTICULAR,CAF00092,SALSA HABANERO ROJO 24/150ML,,1,
,JAL,ZAP1,PARTICULAR,CAF00093,POPOTES REYMA BIO,,1,
,JAL,ZAP1,PARTICULAR,CAF00094,GALLETA DE CHOCOLATE CON CHISPAS SIN AZUCAR,,1,
,JAL,ZAP1,PARTICULAR,CAF00095,PULPA DE GUAYABA,,1,80
,JAL,ZAP1,PARTICULAR,CAF00096,PULPA DE MANGO,,1,80
,JAL,ZAP1,PARTICULAR,CAF00097,PULPA DE LIMONADA,,1,80
,JAL,ZAP1,PARTICULAR,CAF00098,LECHE ENTERA LALA,,1,21.5
,JAL,ZAP1,PARTICULAR,CAF00099,KARO MAPLE,,1,
,JAL,ZAP1,PARTICULAR,CAF00100,GALLETA DE CHOCOLATE CON CHISPAS SIN AZUCAR,,1,
,JAL,ZAP1,PARTICULAR,CAF00101,GRANOLA GOLDEN 20PQ/1KG,,1,
,JAL,ZAP1,PARTICULAR,CAF00102,ASA REYMA BIO #2 25 KG,,1,
,JAL,ZAP1,PARTICULAR,CAF00103,CONCENTRADAO DE GUAYABA,,1,
,JAL,ZAP1,PARTICULAR,CAF00104,ROLLO REYMA NAT 20*30 KG,,1,
,JAL,ZAP1,PARTICULAR,CAF00105,CHOCOLATE ALPEZZI S/A 1/10 KG,,1,
,JAL,ZAP1,PARTICULAR,CAF00106,CACAHUATE SURTIDO SALADO AMINEGA 900 GR.,,1,
,JAL,ZAP1,PARTICULAR,CAF00107,CONCENTRADO DE COCO,,1,
,JAL,ZAP1,PARTICULAR,CAF00108,CONCENTRADO DE MANZANA,,1,
,JAL,ZAP1,PARTICULAR,CAF00109,MINI ROLES,,1,
,JAL,ZAP1,PARTICULAR,CAF00110,CONCENTRADO MIXED BERRIES,,1,
,JAL,ZAP1,PARTICULAR,CAF00111,CONCENTRADO MIX DE BERRIES,,1,
,JAL,ZAP1,PARTICULAR,CAF00112,CONCENTRADO DE MANZANA,,1,
,JAL,ZAP1,PARTICULAR,CAF00113,KARO MAPLE,,1,
,JAL,ZAP1,PARTICULAR,CAF00114,MAYONESA GRANDE Mc Cormick,,1,
,JAL,ZAP1,PARTICULAR,CAF00115,DOMO DESECHABLE SIN DIVISIONES,,1,
,JAL,ZAP1,PARTICULAR,CAF00116,MERMELADA DE FRESA,,1,
,JAL,ZAP1,PARTICULAR,CAF00117,MANZANA GOLDEN,,1,
,JAL,ZAP1,PARTICULAR,CAF00118,TE DE MANZANILLA,,1,
,JAL,ZAP1,PARTICULAR,CAF00119,GELATINA SAYES LIGTH,,1,
,JAL,ZAP1,PARTICULAR,CAF00120,THE DE LIMON,,1,
,JAL,ZAP1,PARTICULAR,CAF00121,PAN BIMBO BLANCO MEDIANO,,1,
,JAL,ZAP1,PARTICULAR,CAF00122,QUESO MANCHEGO,,1,61.5
,JAL,ZAP1,PARTICULAR,CAF00123,CACAHUATE SURTIDO SALADO,,1,
,JAL,ZAP1,PARTICULAR,CAF00124,VITAFILM,,1,
,JAL,ZAP1,PARTICULAR,CAF00125,CHOCOLATE EN POLVO,,1,
,JAL,ZAP1,PARTICULAR,CAF00126,TAPA DOMO BLANCA 12 OZ C/100 PZAS,,1,
,JAL,ZAP1,PARTICULAR,CAF00127,VASO DE PAPEL MEXI 12 OZ BLANCO 20/50 PZA,,1,
,JAL,ZAP1,PARTICULAR,CAF00128,VASO,,1,
,JAL,ZAP1,PARTICULAR,CAF00129,VASO DE CRISTAL DART TP12 20/50 PZA,,1,
,JAL,ZAP1,PARTICULAR,CAF00130,TAPA DE PLASTICO SOLO 662 10/100 PZA,,1,
,JAL,ZAP1,PARTICULAR,CAF00131,BICARBONATO,,1,
,JAL,ZAP1,PARTICULAR,CAF00132,CHILES EN VINAGRE 250 GRS,,1,
,JAL,ZAP1,PARTICULAR,CAF00133,LECHE  DESLACTOSADA,,1,
,JAL,ZAP1,PARTICULAR,CAF00134,PAN BLANCO BIMBO CHICO360GR,,1,
,JAL,ZAP1,PARTICULAR,CAF00135,PLATANO CHIA,,1,
,JAL,ZAP1,PARTICULAR,CAF00136,GE FRUT TROP,,1,
,JAL,ZAP1,PARTICULAR,CAF00137,GERBER V P A,,1,
,JAL,ZAP1,PARTICULAR,CAF00138,GE MANZANA,,1,
,JAL,ZAP1,PARTICULAR,CAF00139,NESTUM AVENA,,1,
,JAL,ZAP1,PARTICULAR,CAF00140,LACD DS 1L,,1,
,JAL,ZAP1,PARTICULAR,CAF00141,ACIDULAD,,1,
,JAL,ZAP1,PARTICULAR,CAF00142,DESHU AMBIE,,1,
,JAL,ZAP1,PARTICULAR,CAF00143,COCA COLA EN LATA,15,1.3,19.5
,JAL,ZAP1,PARTICULAR,CAF00144,COCA COLA LIGHT,13.85,1.3,18.01
,JAL,ZAP1,PARTICULAR,CAF00145,GARRAFON DE AGUA DE 20LT,,1,
,JAL,ZAP1,PARTICULAR,CAF00146,COCA COLA S/A,,1,
,JAL,ZAP1,PARTICULAR,CAF00147,AGUA MINERAL,16.58,1.3,21.55
,JAL,ZAP1,PARTICULAR,CAF00148,ESPRESSO,,1,
,JAL,ZAP1,PARTICULAR,CAF00149,ESPRESSO DOBLE,,1,
,JAL,ZAP1,PARTICULAR,CAF00150,ESPRESSO CORTADO,,1,
,JAL,ZAP1,PARTICULAR,CAF00151,AMERICANO,,2,20
,JAL,ZAP1,PARTICULAR,CAF00152,CAPUCCINO,,2,40
,JAL,ZAP1,PARTICULAR,CAF00153,LATTE,,1,
,JAL,ZAP1,PARTICULAR,CAF00154,MOKA,,1,
,JAL,ZAP1,PARTICULAR,CAF00155,CHOCOLATE CALIENTE,,1,
,JAL,ZAP1,PARTICULAR,CAF00156,TE CALIENTE,,1,
,JAL,ZAP1,PARTICULAR,CAF00157,LIMONADA,,1,
,JAL,ZAP1,PARTICULAR,CAF00158,NARANJADA,,1,
,JAL,ZAP1,PARTICULAR,CAF00159,AGUA DE FRUTAS,,1,
,JAL,ZAP1,PARTICULAR,CAF00160,AGUA NATURAL,,1,
,JAL,ZAP1,PARTICULAR,CAF00161,AGUA MINERAL,,1,14.08
,JAL,ZAP1,PARTICULAR,CAF00162,COCA COLA,,1,15.52
,JAL,ZAP1,PARTICULAR,CAF00163,COCA LIGHT,,1,15.52
,JAL,ZAP1,PARTICULAR,CAF00164,GV PREMIUM,,1,
,JAL,ZAP1,PARTICULAR,CAF00165,CAPSULAS CAPUCCHINO,,1,
,JAL,ZAP1,PARTICULAR,CAF00166,CUCHARA WC,,1,
,JAL,ZAP1,PARTICULAR,CAF00167,ZUKO MANGO,,1,
,JAL,ZAP1,PARTICULAR,CAF00168,ZUKO MANDARINA,,1,
,JAL,ZAP1,PARTICULAR,CAF00169,ZUKO NARANJA,,1,
,JAL,ZAP1,PARTICULAR,CAF00170,RECIPIENTE GV,,1,
,JAL,ZAP1,PARTICULAR,CAF00171,SAL FLOURADA 1 KG,,1,
,JAL,ZAP1,PARTICULAR,CAF00172,CAPSULAS CAFE AMERICANO,,1,
,JAL,ZAP1,PARTICULAR,CAF00173,AZUCAR REFINADA SOBRES,,1,
,JAL,ZAP1,PARTICULAR,CAF00174,SUSTITUTO DE AZUCAR,,1,
,JAL,ZAP1,PARTICULAR,CAF00175,HERDEZ SALSA,,1,
,JAL,ZAP1,PARTICULAR,CAF00176,SALSA  ROJA,,1,
,JAL,ZAP1,PARTICULAR,CAF00177,TE DE LIMON,,1,
