82,4,INSUMOS,2,INS00021,AGUJA ROSA CALIBRE 18 G,0.93,1.86,1.3,2.418,NULL,XION,SI
83,4,INSUMOS,2,INS00020,AGUJA NEGRA CALIBRE 22 G,0.82,1.64,1.3,2.132,NULL,XION,SI
84,4,INSUMOS,1,INS00257,TEGADERM IV ADULTO 6.5 CM X 7 CM REF 1683 3M,23.44,23.44,1.3,30.472,NULL,XION,SI
85,4,INSUMOS,1,INS00202,RECEPTAL 1000 ML,55.41,55.41,1.3,72.033,NULL,XION,SI
86,4,INSUMOS,2,INS00266,TUBO DE ASPIRACION DESECHABLE,71.46,142.92,1.3,185.796,NULL,XION,SI
87,4,INSUMOS,1,INS00095,DRENOVAC 1/8,359.17,359.17,1.3,466.921,NULL,XION,SI
88,4,INSUMOS,1,INS00098,DURAPREP 26 ML 3M,219.5,219.5,1.3,285.35,NULL,XION,SI
89,4,INSUMOS,1,INS00177,LOCION REMOVEDORA DURAPREP 3M,38.5,38.5,1.3,50.05,NULL,XION,SI
90,4,INSUMOS,1,INS00152,HOJA PARA BISTURI DE ACERO INOXIDABLE 23,2.25,2.25,1.3,2.925,NULL,XION,SI
91,4,INSUMOS,1,INS00147,HOJA PARA BISTURI DE ACERO INOXIDABLE 11,2.25,2.25,1.3,2.925,NULL,XION,SI
92,4,INSUMOS,1,INS00149,HOJA PARA BISTURI DE ACERO INOXIDABLE 15,2.25,2.25,1.3,2.925,NULL,XION,SI
93,4,INSUMOS,1,INS00157,CATETER INSYTE 20 G,22.03,22.03,1.3,28.639,NULL,XION,SI
94,4,INSUMOS,1,INS00104,EQUIPO PARA VENOCLISIS PLUM SET PRIMARIO CON CLAVE PARA BOMBA,319,319,1.3,414.7,NULL,XION,SI
95,4,INSUMOS,1,INS00322,EQUIPO PARA VENOCLISIS SECUNDARIO PARA BOMBA,43.74,43.74,1.3,56.862,NULL,XION,SI
96,4,INSUMOS,2,INS00114,GASA CON TRAMA MEDIANA 10 CM X 10 CM ESTERIL C/10,99.85,199.7,1.3,259.61,NULL,XION,SI
97,4,INSUMOS,2,INS00113,GASA CON TRAMA CHICA 7.5 CM X 5 CM ESTERIL C/5,54.32,108.64,1.3,141.232,NULL,XION,SI
98,4,INSUMOS,6,INS00131,GUANTE LATEX MEDIANO NO ESTERIL DESECHABLE,1.52,9.12,1.3,11.856,NULL,XION,SI
99,4,INSUMOS,6,INS00130,GUANTE LATEX MEDIANO ESTERIL DESECHABLE,1.91,11.46,1.3,14.898,NULL,XION,SI
100,4,INSUMOS,4,INS00143,GUANTE PARA CIRUJANO 7.5,8.93,35.72,1.3,46.436,NULL,XION,SI
101,4,INSUMOS,1,INS00169,JERINGA DE PLASTICO 3 ML,2.34,2.34,1.3,3.042,NULL,XION,SI
102,4,INSUMOS,1,INS00170,JERINGA DE PLASTICO 5 ML,2.66,2.66,1.3,3.458,NULL,XION,SI
103,4,INSUMOS,10,INS00167,JERINGA DE PLASTICO 10 ML,3.28,32.8,1.3,42.64,NULL,XION,SI
104,4,INSUMOS,2,INS00168,JERINGA DE PLASTICO 20 ML,4.38,8.76,1.3,11.388,NULL,XION,SI
105,4,INSUMOS,1,INS00165,JERINGA DE PLASTICO 1 ML,2.45,2.45,1.3,3.185,NULL,XION,SI
106,4,INSUMOS,1,INS00339,LLAVE DE TRES VIAS CON EXTENSION GIRATEK,16.5,16.5,1.3,21.45,NULL,XION,SI
107,4,INSUMOS,1,INS00103,ESPONJA HEMOSTATICA 70 X 50 X 10 CM SPONGOSTAN,454.9,454.9,1.3,591.37,NULL,XION,SI
108,4,INSUMOS,1,SUT00052,SUTURA J603 ACIDO POLIGLICOLICO VICRYL POLISORB 0 UR-6 ETHICON,187.91,187.91,1.3,244.283,NULL,XION,SI
109,4,INSUMOS,1,SUT00048,SUTURA 8185 POLIPROPILENO PROLENE 2-0 SC26 ETHICON,129.26,129.26,1.3,168.038,NULL,XION,SI
110,4,INSUMOS,6,MED00239,SOLUCION SALINA AL 0.9 % 50 ML,30,180,1.3,234,NULL,XION,SI
111,4,MEDICAMENTOS,1,,BAXTER1,0,0,0,0,NULL,XION,NO
112,4,MEDICAMENTOS,1,MED00009,AGUA INYECTABLE 500 ML,50,50,1.3,65,NULL,XION,SI
113,4,MEDICAMENTOS,3,MED00256,CEFTRIAXONA POLVO PARA SOLUCION INYECTABLE 1 G PISA,396,1188,1.3,1544.4,NULL,XION,SI
114,4,MEDICAMENTOS,5,MED00201,PARACETAMOL SOLUCION INYECTABLE 1G / 100 ML LUNAZOL,89.59,447.95,1.3,582.335,NULL,XION,SI
115,4,MEDICAMENTOS,2,MED00193,OMEPRAZOL POLVO PARA SOLUCION INYECTABLE 40 MG INHIBITRON,256.3,512.6,1.3,666.38,NULL,XION,SI
116,4,MEDICAMENTOS,5,MED00194,ONDANSETRON SOLUCION INYECTABLE 8 MG / 4 ML HTBLOC,27.41,137.05,1.3,178.165,NULL,XION,SI
117,4,MEDICAMENTOS,1,MED00157,LIDOCAINA SOLUCION INYECTABLE 1 G / 50 ML PISACAINA 2 %,81.05,81.05,1.3,105.365,NULL,XION,SI
118,4,MEDICAMENTOS,1,MED00214,ROPIVACAINA SOLUCION INYECTABLE 150 MG / 20 ML ROPICONEST 7.5,242.86,242.86,1.3,315.718,NULL,XION,SI
119,4,MEDICAMENTOS,3,MED00229,SOLUCION HARTMANN 1000 ML,56.01,168.03,1.3,218.439,NULL,XION,SI
120,4,MEDICAMENTOS,5,MED00259,KETOROLACO SOLUCION INYECTABLE 30 MG / 1 ML PISA,34.83,174.15,1.3,226.395,NULL,XION,SI
121,4,MEDICAMENTOS,1,MED00083,DEXAMETASONA SOLUCION INYECTABLE 8 MG / 2 ML ALIN,83.8,83.8,1.3,108.94,NULL,XION,SI
122,4,HABITACION,1,NS1,HABITACION ESTANDAR SP,13.43,13.43,1.3,17.459,NULL,XION,SI
123,4,ATENCION QUIRURGICA,1,NS2,DERECHO DE SALA SP,1648.53,1648.53,1.3,2143.09,NULL,XION,NO
124,4,INSUMOS,1,INS00308,EQUIPO PARA IRRIGACION EN Y,191.34,191.34,1.3,248.742,NULL,XION,SI
125,4,INSUMOS,10,INS00265,TOALLAS ALCOHOLADAS,1.14,11.4,1.3,14.82,NULL,XION,SI
126,4,ATENCION QUIRURGICA,1,FC,TORRE DE LAPAROSCOPIA,3780,3780,1.3,4914,NULL,XION,SI
127,4,MEDICAMENTOS,1,MED00280,SOLUCION SALINA BAXTER AL 0.9 % 1000 ML,35.62,35.62,1.3,46.306,NULL,XION,SI
128,1,HABITACION,1,NS1,HABITACION ESTANDAR SP,1000.81,1000.81,1.3,1301.05,NULL,XION,NO
129,1,ATENCION QUIRURGICA,1,NS2,DERECHO DE SALA SP,1648.53,1648.53,1.3,2143.09,NULL,XION,NO
130,1,HABITACION,1,HAB00006,KIT DE BIENVENIDA,0.01,0.01,1.3,0.013,NULL,XION,NO
131,1,HABITACION,1,INS00043,BRAZALETE PARA IDENTIFICACION DE PLASTICO ADULTO,0.77,0.77,2.5,1.925,NULL,XION,NO
132,1,HABITACION,1,INS00263,TERMOMETRO DIGITAL,51,51,2,102,NULL,XION,NO
133,1,HABITACION,1,ROPA00002,SABANA ESTÁNDAR,22.1,22.1,1.3,28.73,NULL,XION,SI
134,1,HABITACION,1,ROPA00003,SABANA CLÍNICA,11.32,11.32,1.3,14.716,NULL,XION,SI
135,1,HABITACION,1,ROPA00007,FONDO GERIATRICO,13.03,13.03,1.3,16.939,NULL,XION,NO
136,1,HABITACION,1,ROPA00006,FUNDA DE ALMOHADA,4.09,4.09,1.3,5.317,NULL,XION,SI
137,1,HABITACION,1,ROPA00008,ALMOHADA INDIVIDUAL,25.14,25.14,1.3,32.682,NULL,XION,SI
138,1,HABITACION,1,ROPA00005,COBERTOR MATRIMONIAL AZUL,42.81,42.81,1.3,55.653,NULL,XION,SI
139,1,HABITACION,1,ROPA00012,COLCHA JACQUARD BLANCA,38.11,38.11,1.3,49.543,NULL,XION,NO
140,1,HABITACION,1,ROPA00001,BATA PACIENTE,11.09,11.09,1.3,14.417,NULL,XION,NO
141,1,HABITACION,1,ROPA00013,TAPETE DE BAÑO,8.15,8.15,1.3,10.595,NULL,XION,NO
142,1,HABITACION,1,ROPA00010,TOALLA ESTANDAR,12.62,12.62,1.3,16.406,NULL,XION,SI
143,1,HABITACION,1,ROPA00009,TOALLA DE MANO,4.12,4.12,1.3,5.356,NULL,XION,NO
144,1,ATENCION QUIRURGICA,5,INS00065,CEPILLO QUIRURGICO DESECHABLE CON CLORHEXIDINA,23,115,1.3,149.5,NULL,XION,SI
145,1,ATENCION QUIRURGICA,5,ROPA00018,PANTALON CIRUJANO M,9.16,45.8,1.3,59.54,NULL,XION,SI
146,1,ATENCION QUIRURGICA,5,ROPA00019,SACO CIRUJANO M,7.8,39,1.3,50.7,NULL,XION,SI
147,1,ATENCION QUIRURGICA,5,INS00119,GORRO PARA CIRUJANO DESECHABLE,1.09,5.45,1.3,7.085,NULL,XION,SI
148,1,ATENCION QUIRURGICA,3,INS00120,GORRO ELASTICO DESECHABLE,0.94,2.82,1.3,3.666,NULL,XION,SI
149,1,ATENCION QUIRURGICA,7,INS00038,BOTA QUIRURGICA DESECHABLE,4.92,34.44,1.3,44.772,NULL,XION,SI
150,4,ATENCION QUIRURGICA,7,INS00038,BOTA QUIRURGICA DESECHABLE,4.92,34.44,1.3,44.772,NULL,XION,SI
151,1,HABITACION,3,DIE001,DIETA NORMAL,130,390,1,390,NULL,XION,SI
152,1,ATENCION QUIRURGICA,1,QXS00012,ESTERILIZACION E INSTRUMENTAL,1154,1154,1.3,1500.2,NULL,XION,SI
153,1,ATENCION QUIRURGICA,1,FC,"ARTROSCOPIO (RADIO FRECUENCIA, RASURADOR, BOMBA E INSUMOS)",1154,1154,1.3,1500.2,NULL,XION,SI
154,5,INSUMOS,1,INS00020,AGUJA NEGRA CALIBRE 22 G,0.82,0.82,2.5,2.05,NULL,XION,SI
155,5,INSUMOS,1,INS00008,AGUJA AMARILLA CALIBRE 20 G,0.82,0.82,2.5,2.05,NULL,XION,SI
156,5,INSUMOS,1,INS00021,AGUJA ROSA CALIBRE 18 G,0.93,0.93,2.5,2.325,NULL,XION,SI
157,5,INSUMOS,1,INS00027,ALGODON PLISADO 300 G,74.64,74.64,2,149.28,NULL,XION,SI
158,5,INSUMOS,1,INS00202,RECEPTAL 1000 ML,55.41,55.41,2,110.82,NULL,XION,SI
159,5,INSUMOS,1,INS00155,CATETER INSYTE 14 G,23,23,2.5,57.5,NULL,XION,SI
160,5,INSUMOS,1,INS00098,DURAPREP 26 ML 3M,219.5,219.5,1.8,395.1,NULL,XION,SI
161,5,INSUMOS,1,INS00095,DRENOVAC 1/8,281,281,1.5,421.5,NULL,XION,SI
162,5,INSUMOS,1,INS00103,ESPONJA HEMOSTATICA 70 X 50 X 10 CM SPONGOSTAN,480,480,1.4,672,NULL,XION,SI
163,5,INSUMOS,3,INS00115,GASA ESTERIL CON TRAMA GRANDE 10 CM X 10 CM C/5,109,327,2.5,817.5,NULL,XION,SI
164,5,INSUMOS,3,INS00114,GASA CON TRAMA MEDIANA 10 CM X 10 CM ESTERIL C/10,23,69,2.5,172.5,NULL,XION,SI
165,5,INSUMOS,6,INS00130,GUANTE LATEX MEDIANO ESTERIL DESECHABLE,1.94,11.64,2.5,29.1,NULL,XION,SI
166,5,INSUMOS,6,INS00131,GUANTE LATEX MEDIANO NO ESTERIL DESECHABLE,1.32,7.92,2.5,19.8,NULL,XION,SI
167,5,INSUMOS,1,INS00136,GUANTE ORTOPEDICO 7,14.15,14.15,2.5,35.375,NULL,XION,SI
168,5,INSUMOS,2,INS00138,GUANTE ORTOPEDICO 8,14.15,28.3,2.5,70.75,NULL,XION,SI
169,5,INSUMOS,1,INS00142,GUANTE PARA CIRUJANO 7,8.93,8.93,2.5,22.325,NULL,XION,SI
170,5,INSUMOS,1,SUT00051,SURGICEL FIBRILAR 2.5 CM X 5.1 CM ETHICON,2518.26,2518.26,2.5,6295.65,NULL,XION,NO
171,5,INSUMOS,1,INS00147,HOJA PARA BISTURI DE ACERO INOXIDABLE 11,2.25,2.25,2.5,5.625,NULL,XION,SI
172,5,INSUMOS,1,INS00149,HOJA PARA BISTURI DE ACERO INOXIDABLE 15,2.25,2.25,2.5,5.625,NULL,XION,SI
173,5,INSUMOS,1,INS00152,HOJA PARA BISTURI DE ACERO INOXIDABLE 23,2.25,2.25,2.5,5.625,NULL,XION,SI
174,5,INSUMOS,1,INS00176,LAPIZ PARA ELECTROCAUTERIO,48.35,48.35,2.5,120.875,NULL,XION,SI
175,5,INSUMOS,1,INS00177,LOCION REMOVEDORA DURAPREP 3M,38.5,38.5,2.5,96.25,NULL,XION,SI
176,5,INSUMOS,1,INS00197,PLACA ELECTROCAUTERIO CON CABLE INTEGRADO ADULTO,92.5,92.5,2,185,NULL,XION,SI
177,5,INSUMOS,1,INS00283,VASO PARA RECOLECCION DE MUESTRA ESTERIL 100 ML,5.43,5.43,2.5,13.575,NULL,XION,SI
178,5,INSUMOS,2,INS00291,VENDA ELASTICA 10 CM,8.55,17.1,2.5,42.75,NULL,XION,SI
179,5,INSUMOS,1,INS00169,JERINGA DE PLASTICO 3 ML,2.34,2.34,2.5,5.85,NULL,XION,SI
180,5,INSUMOS,2,INS00168,JERINGA DE PLASTICO 20 ML,4.38,8.76,2.5,21.9,NULL,XION,SI
181,5,INSUMOS,1,SUT00042,SUTURA J341 ACIDO POLIGLICOLICO VICRYL 1-CT-1 ETHICON,154.64,154.64,2.5,386.6,NULL,XION,SI
182,5,INSUMOS,2,SUT00024,SUTURA CE2442-N NYLON 2-0 REVERSO CORTANTE ATRAMAT,31.43,62.86,2.5,157.15,NULL,XION,SI
183,5,INSUMOS,1,SUT00043,CERA PARA HUESO 2.5 G ETHICON W31,152.22,152.22,2.5,380.55,NULL,XION,SI
184,5,MEDICAMENTOS,9,MED00280,SOLUCION SALINA BAXTER AL 0.9 % 1000 ML,30,270,3.5,945,NULL,XION,NO
185,5,MEDICAMENTOS,2,MED00009,AGUA INYECTABLE 500 ML,50,100,3.5,350,NULL,XION,SI
186,5,MEDICAMENTOS,1,MED00089,DICLOFENACO SOLUCION INYECTABLE 75 MG / 3 ML DICLOPISA,74,74,2.5,185,NULL,XION,SI
187,5,MEDICAMENTOS,1,MED00157,LIDOCAINA SOLUCION INYECTABLE 1 G / 50 ML PISACAINA 2 %,81.05,81.05,2.5,202.625,NULL,XION,SI
188,5,MEDICAMENTOS,1,MED00155,LIDOCAINA / EPINEFRINA SOLUCION INYECTABLE 1 G / 0.25 MG / 50 ML PISACAINA 2 % C,89.16,89.16,2.5,222.9,NULL,XION,SI
189,5,MEDICAMENTOS,1,MED00201,PARACETAMOL SOLUCION INYECTABLE 1G / 100 ML LUNAZOL,97.7,97.7,2.5,244.25,NULL,XION,SI
190,5,MEDICAMENTOS,1,MED00053,CEFALOTINA POLVO PARA SOLUCION INYECTABLE 1 G AMSA,77,77,2.5,192.5,NULL,XION,SI
191,5,MEDICAMENTOS,1,MED00201,PARACETAMOL SOLUCION INYECTABLE 1G / 100 ML LUNAZOL,97.7,97.7,2.5,244.25,NULL,XION,NO
192,5,MEDICAMENTOS,1,MED00266,MIDAZOLAM SOLUCION INYECTABLE 15 MG / 3ML SOMNOCAL,68,68,2.5,170,NULL,XION,SI
193,5,MEDICAMENTOS,1,MED00108,FENTANILO SOLUCION INYECTABLE 0.5 ML / 10 ML FENODID,85.87,85.87,1.6,137.392,NULL,XION,SI
194,5,MEDICAMENTOS,1,MED00180,MORFINA SOLUCION INYECTABLE 2.5 MG / 2.5 ML GRATEN,92,92,2.5,230,NULL,XION,SI
195,5,MEDICAMENTOS,1,MED00193,OMEPRAZOL POLVO PARA SOLUCION INYECTABLE 40 MG INHIBITRON,298.25,298.25,1.4,417.55,NULL,XION,SI
196,5,HABITACION,3,ROPA00002,SABANA ESTÁNDAR,22.1,66.3,1.3,86.19,NULL,XION,SI
197,5,HABITACION,1,ROPA00003,SABANA CLÍNICA,11.32,11.32,1.3,14.716,NULL,XION,SI
198,5,HABITACION,1,ROPA00007,FONDO GERIATRICO,13.03,13.03,1.3,16.939,NULL,XION,SI
199,5,HABITACION,2,ROPA00006,FUNDA DE ALMOHADA,4.09,8.18,1.3,10.634,NULL,XION,SI
