,JALISCO,ZAP1,BSA00024,PRUEBA CRUZADA PARA PLASMA,515,1.3,669.5
,JALISCO,ZAP1,BSA00025,SEMIPANEL I Y II (RASTREO AC IRREGULARES),765,1.3,994.5
,JALISCO,ZAP1,BSA00026,EQUIPO DE TRANSFUSION,115,1.3,149.5
,JALISCO,ZAP1,BSA00027,BOLSA SENCILLA,215,1.3,279.5
,JALISCO,ZAP1,BSA00028,INSUMOS FRACCIONES PEDIATRICOS,815,1.3,1059.5
,JALISCO,ZAP1,BSA00029,OCTAPLAS,5290,1.3,6877
,JALISCO,ZAP1,BSA00030,PLAQUETOFERESIS,17000,1.3,22100
,JALISCO,ZAP1,CAD,,,1,
,JALISCO,ZAP1,CAF00001,BOTELLA AGUA  600 ml,9.91,1,9.91
,JALISCO,ZAP1,CAF00002,LEVADURA DESHIDRATADA SECA 450 GR,88.4,1,88.4
,JALISCO,ZAP1,CAF00003,BICARBONATO 227 GR,,1,
,JALISCO,ZAP1,CAF00004,LEVADURA DESHIDRATADA SECA 450 GR,88.4,1,88.4
,JALISCO,ZAP1,CAF00005,CAFE SOLUBLE 170 GRS,95,1,95
,JALISCO,ZAP1,CAF00006,NUEZ MOSCADA 60 GR,118.95,1,118.95
,JALISCO,ZAP1,CAF00007,CANELA EN POLVO 63 GR,50.05,1,50.05
,JALISCO,ZAP1,CAF00008,RHUN APPLETON,242.76,1,242.76
,JALISCO,ZAP1,CAF00009,GALLETAS MARIAS ROLLO DE 144 GR,15.6,1,15.6
,JALISCO,ZAP1,CAF00010,COCOA EN POLVO 456 GR,141.7,1,141.7
,JALISCO,ZAP1,CAF00011,CHOCOLATE SEMI AMARGO,384.8,1,384.8
,JALISCO,ZAP1,CAF00012,CHISPAS DE CHOCOLATE SEMI AMARGO 500 GR,116.35,1,116.35
,JALISCO,ZAP1,CAF00013,GRENETINA 4 SOBRES 7 GRS,19.5,1,19.5
,JALISCO,ZAP1,CAF00014,TANG O ZUKO DE LIMON,5.86,1,5.86
,JALISCO,ZAP1,CAF00015,LECHE CONDENSADA,33.15,1,33.15
,JALISCO,ZAP1,CAF00016,ACEITE DE COCINA 850 ML,62,1,62
,JALISCO,ZAP1,CAF00017,BROWNIES,284,1,284
,JALISCO,ZAP1,CAF00018,CAFE GURMET,,1,
,JALISCO,ZAP1,CAF00019,MINI BROWNIE CON CHISPAS DE CHOCOLATE,263,1,263
,JALISCO,ZAP1,CAF00020,GALLETAS GRANDES SURTIDAS,184,1,184
,JALISCO,ZAP1,CAF00021,ENJAMBRE DE CHOCOLATE,245,1,245
,JALISCO,ZAP1,CAF00022,PAPAYA MARADOL DE PRIMERA,72,1,72
,JALISCO,ZAP1,CAF00023,MELON CHINO DE PRIMERA,72,1,72
,JALISCO,ZAP1,CAF00024,SANDIA ROJA DE PRIMERA,70,1,70
,JALISCO,ZAP1,CAF00025,PEPINO (EMBOLSADO),,1,
,JALISCO,ZAP1,CAF00026,FRESA,,1,
,JALISCO,ZAP1,CAF00027,LIMON SIN SEMILLA,,1,
,JALISCO,ZAP1,CAF00028,JAMAICA,,1,
,JALISCO,ZAP1,CAF00029,PIÑA GOTA MIEL,,1,
,JALISCO,ZAP1,CAF00030,VINO TINTO ESTEFANIA CARMENERE 187 ML,,1,70.4
,JALISCO,ZAP1,CAF00031,VINO TINTO LAMBRUSCO RIUNITTE,,1,51.04
,JALISCO,ZAP1,CAF00032,JARRA PLASTICO 3.8 LTS,,1,
,JALISCO,ZAP1,CAF00033,MINI MUFFINS,,1,
,JALISCO,ZAP1,CAF00034,LECHE  DESLACTOSADA 1/12 LT,,1,
,JALISCO,ZAP1,CAF00035,GELATINA SAYES DURAZNO 50/120 GR,,1,
,JALISCO,ZAP1,CAF00036,JUMEX NEC. MANZ. PACK C40/250ML,,1,7
,JALISCO,ZAP1,CAF00037,SERVILLETA PETALO BLANCA 420 HJS,,1,
,JALISCO,ZAP1,CAF00038,TE MANZANILLA MCCORMIC C/255 SOBRES,,1,
,JALISCO,ZAP1,CAF00039,CUCHARA PASTELERA GARDUÑO 60/50 PZ,,1,
,JALISCO,ZAP1,CAF00040,PELICULA ARERO MOD. 30-600 4 PZ,,1,
,JALISCO,ZAP1,CAF00041,CINTILLA CARTON ECONOMICA 10/100 PZS,,1,
,JALISCO,ZAP1,CAF00042,"TAPA DOMO BLANCA 12, 16, 24 OZ 100 PZA",,1,
,JALISCO,ZAP1,CAF00043,GELATINA SAYES FRESA AGUA 50/120 GR,,1,
,JALISCO,ZAP1,CAF00044,GELATINA SAYES LIMON 50/120 GR,,1,
,JALISCO,ZAP1,CAF00045,SALSA MACHA AY BUER 80 GR,,1,
,JALISCO,ZAP1,CAF00046,SALSA CACAHUATE AY BUEY 80 GR,,1,
,JALISCO,ZAP1,CAF00047,SALSA VALENTINA,,1,
,JALISCO,ZAP1,CAF00048,AZUCAR ESTANDAR 1 KG,,1,
,JALISCO,ZAP1,CAF00049,VASO PAPEL MEXI 12 OZ BCO 20/50 PZA,,1,68.78
,JALISCO,ZAP1,CAF00050,ENDULZANTE STEVIA,,1,
,JALISCO,ZAP1,CAF00051,AZUCAR REFINADA DOMINO,,1,
,JALISCO,ZAP1,CAF00052,AZUCAR MASCABADA,,1,
,JALISCO,ZAP1,CAF00053,COFFE MATE (SOBRES),,1,169
,JALISCO,ZAP1,CAF00054,LECHE ENTERA ALPURA,,1,32
,JALISCO,ZAP1,CAF00055,RECIPIENTE PARA LLEVAR ALIMENTOS,,1,
,JALISCO,ZAP1,CAF00056,HIELOS,,1,
,JALISCO,ZAP1,CAF00057,SERVILLETA DE LUJO,,1,
,JALISCO,ZAP1,CAF00058,GELATINA SAYES GROSELLA 50/120 GR,,1,9.71
,JALISCO,ZAP1,CAF00059,GELATINA SAYES JEREZ 50/120 GR,,1,9.71
,JALISCO,ZAP1,CAF00060,GELATINA SAYES MANGO 50/120 GR,,1,9.71
,JALISCO,ZAP1,CAF00061,GELATINA SAYES NARANJA 50/120 GR,,1,9.71
,JALISCO,ZAP1,CAF00062,GELATINA SAYES PIÑA 50/120 GR,,1,9.71
,JALISCO,ZAP1,CAF00063,GELATINA SAYES UVA 50/120 GR,,1,9.71
,JALISCO,ZAP1,CAF00064,CHOCOLATE POLVO,,1,72
,JALISCO,ZAP1,CAF00065,VASO CRISTAL DART TP12 20/50 PZ,,1,109.89
,JALISCO,ZAP1,CAF00066,TAPA PLAST. SOLO 662TS 10/100PZ,,1,69.22
,JALISCO,ZAP1,CAF00067,CHOCOLATE MORELIA 24/357 GR,,1,28
,JALISCO,ZAP1,CAF00068,CUCHARA SOPERA WOW 40/25PZA,,1,12.35
,JALISCO,ZAP1,CAF00069,SALSA MACHA / ARANDANOS AY BUEY 80 GR,,1,13.68
,JALISCO,ZAP1,CAF00070,CONCENTRADO DE HORCHATA,,1,92
,JALISCO,ZAP1,CAF00071,CONCENTRADO DE MARACUYA,,1,
,JALISCO,ZAP1,CAF00072,CONCENTRADO DE FRESA,,1,92
,JALISCO,ZAP1,CAF00073,CONCENTRADO DE NARANJA,,1,134
,JALISCO,ZAP1,CAF00074,PANQUECITOS,,1,157
,JALISCO,ZAP1,CAF00075,YOGURT GRIEGO 750 GR,,1,84
,JALISCO,ZAP1,CAF00076,PULPA DE MANGO,,1,80
,JALISCO,ZAP1,CAF00077,PULPA DE LIMONADA,,1,80
,JALISCO,ZAP1,CAF00078,GELATINA SAYES ANIS 50/120 GRS,,1,
,JALISCO,ZAP1,CAF00079,AZUCAR SPLENDA STEVIA SOBRES 400/1G,,1,
,JALISCO,ZAP1,CAF00080,TENEDOR SOPERO WOW 40/25PZA,,1,
,JALISCO,ZAP1,CAF00081,SALSA HABANERO ROJO 24/150ML,,1,
,JALISCO,ZAP1,CAF00082,POPOTES REYMA BIO,,1,
,JALISCO,ZAP1,CAF00083,GALLETA DE CHOCOLATE CON CHISPAS SIN AZUCAR,,1,
,JALISCO,ZAP1,CAF00084,GELATINA SAYES ANIS 50/120 GRS,,1,
,JALISCO,ZAP1,CAF00085,GELATINA SAYES UVA 50/120 GRS,,1,
,JALISCO,ZAP1,CAF00086,PULPA DE GUAYABA,,1,80
,JALISCO,ZAP1,CAF00087,CONCENTRADO DE MANGO,,1,80
,JALISCO,ZAP1,CAF00088,CONCENTRADO DE LIMONADA,,1,118
,JALISCO,ZAP1,CAF00089,GELATINA SAYES FRAMBUESA 50/120 GRS,,1,
,JALISCO,ZAP1,CAF00090,AZUCAR SPLENDA STEVIA SOBRES 400/1G,,1,
,JALISCO,ZAP1,CAF00091,TENEDOR SOPERO WOW 40/25PZA,,1,
,JALISCO,ZAP1,CAF00092,SALSA HABANERO ROJO 24/150ML,,1,
,JALISCO,ZAP1,CAF00093,POPOTES REYMA BIO,,1,
,JALISCO,ZAP1,CAF00094,GALLETA DE CHOCOLATE CON CHISPAS SIN AZUCAR,,1,
,JALISCO,ZAP1,CAF00095,PULPA DE GUAYABA,,1,80
,JALISCO,ZAP1,CAF00096,PULPA DE MANGO,,1,80
,JALISCO,ZAP1,CAF00097,PULPA DE LIMONADA,,1,80
,JALISCO,ZAP1,CAF00098,LECHE ENTERA LALA,,1,21.5
,JALISCO,ZAP1,CAF00099,KARO MAPLE,,1,
,JALISCO,ZAP1,CAF00100,GALLETA DE CHOCOLATE CON CHISPAS SIN AZUCAR,,1,
,JALISCO,ZAP1,CAF00101,GRANOLA GOLDEN 20PQ/1KG,,1,
,JALISCO,ZAP1,CAF00102,ASA REYMA BIO #2 25 KG,,1,
,JALISCO,ZAP1,CAF00103,CONCENTRADAO DE GUAYABA,,1,
,JALISCO,ZAP1,CAF00104,ROLLO REYMA NAT 20*30 KG,,1,
,JALISCO,ZAP1,CAF00105,CHOCOLATE ALPEZZI S/A 1/10 KG,,1,
,JALISCO,ZAP1,CAF00106,CACAHUATE SURTIDO SALADO AMINEGA 900 GR.,,1,
,JALISCO,ZAP1,CAF00107,CONCENTRADO DE COCO,,1,
,JALISCO,ZAP1,CAF00108,CONCENTRADO DE MANZANA,,1,
,JALISCO,ZAP1,CAF00109,MINI ROLES,,1,
,JALISCO,ZAP1,CAF00110,CONCENTRADO MIXED BERRIES,,1,
,JALISCO,ZAP1,CAF00111,CONCENTRADO MIX DE BERRIES,,1,
,JALISCO,ZAP1,CAF00112,CONCENTRADO DE MANZANA,,1,
,JALISCO,ZAP1,CAF00113,KARO MAPLE,,1,
,JALISCO,ZAP1,CAF00114,MAYONESA GRANDE Mc Cormick,,1,
,JALISCO,ZAP1,CAF00115,DOMO DESECHABLE SIN DIVISIONES,,1,
,JALISCO,ZAP1,CAF00116,MERMELADA DE FRESA,,1,
,JALISCO,ZAP1,CAF00117,MANZANA GOLDEN,,1,
,JALISCO,ZAP1,CAF00118,TE DE MANZANILLA,,1,
,JALISCO,ZAP1,CAF00119,GELATINA SAYES LIGTH,,1,
,JALISCO,ZAP1,CAF00120,THE DE LIMON,,1,
,JALISCO,ZAP1,CAF00121,PAN BIMBO BLANCO MEDIANO,,1,
,JALISCO,ZAP1,CAF00122,QUESO MANCHEGO,,1,61.5
,JALISCO,ZAP1,CAF00123,CACAHUATE SURTIDO SALADO,,1,
,JALISCO,ZAP1,CAF00124,VITAFILM,,1,
,JALISCO,ZAP1,CAF00125,CHOCOLATE EN POLVO,,1,
,JALISCO,ZAP1,CAF00126,TAPA DOMO BLANCA 12 OZ C/100 PZAS,,1,
,JALISCO,ZAP1,CAF00127,VASO DE PAPEL MEXI 12 OZ BLANCO 20/50 PZA,,1,
,JALISCO,ZAP1,CAF00128,VASO,,1,
,JALISCO,ZAP1,CAF00129,VASO DE CRISTAL DART TP12 20/50 PZA,,1,
,JALISCO,ZAP1,CAF00130,TAPA DE PLASTICO SOLO 662 10/100 PZA,,1,
,JALISCO,ZAP1,CAF00131,BICARBONATO,,1,
,JALISCO,ZAP1,CAF00132,CHILES EN VINAGRE 250 GRS,,1,
,JALISCO,ZAP1,CAF00133,LECHE  DESLACTOSADA,,1,
,JALISCO,ZAP1,CAF00134,PAN BLANCO BIMBO CHICO360GR,,1,
,JALISCO,ZAP1,CAF00135,PLATANO CHIA,,1,
,JALISCO,ZAP1,CAF00136,GE FRUT TROP,,1,
,JALISCO,ZAP1,CAF00137,GERBER V P A,,1,
,JALISCO,ZAP1,CAF00138,GE MANZANA,,1,
,JALISCO,ZAP1,CAF00139,NESTUM AVENA,,1,
,JALISCO,ZAP1,CAF00140,LACD DS 1L,,1,
,JALISCO,ZAP1,CAF00141,ACIDULAD,,1,
,JALISCO,ZAP1,CAF00142,DESHU AMBIE,,1,
,JALISCO,ZAP1,CAF00143,COCA COLA EN LATA,15,1.3,19.5
,JALISCO,ZAP1,CAF00144,COCA COLA LIGHT,13.85,1.3,18.01
,JALISCO,ZAP1,CAF00145,GARRAFON DE AGUA DE 20LT,,1,
,JALISCO,ZAP1,CAF00146,COCA COLA S/A,,1,
,JALISCO,ZAP1,CAF00147,AGUA MINERAL,16.58,1.3,21.55
,JALISCO,ZAP1,CAF00148,ESPRESSO,,1,
,JALISCO,ZAP1,CAF00149,ESPRESSO DOBLE,,1,
,JALISCO,ZAP1,CAF00150,ESPRESSO CORTADO,,1,
,JALISCO,ZAP1,CAF00151,AMERICANO,,2,20
,JALISCO,ZAP1,CAF00152,CAPUCCINO,,2,40
,JALISCO,ZAP1,CAF00153,LATTE,,1,
,JALISCO,ZAP1,CAF00154,MOKA,,1,
,JALISCO,ZAP1,CAF00155,CHOCOLATE CALIENTE,,1,
,JALISCO,ZAP1,CAF00156,TE CALIENTE,,1,
,JALISCO,ZAP1,CAF00157,LIMONADA,,1,
,JALISCO,ZAP1,CAF00158,NARANJADA,,1,
,JALISCO,ZAP1,CAF00159,AGUA DE FRUTAS,,1,
,JALISCO,ZAP1,CAF00160,AGUA NATURAL,,1,
,JALISCO,ZAP1,CAF00161,AGUA MINERAL,,1,14.08
,JALISCO,ZAP1,CAF00162,COCA COLA,,1,15.52
,JALISCO,ZAP1,CAF00163,COCA LIGHT,,1,15.52
,JALISCO,ZAP1,CAF00164,GV PREMIUM,,1,
,JALISCO,ZAP1,CAF00165,CAPSULAS CAPUCCHINO,,1,
,JALISCO,ZAP1,CAF00166,CUCHARA WC,,1,
,JALISCO,ZAP1,CAF00167,ZUKO MANGO,,1,
,JALISCO,ZAP1,CAF00168,ZUKO MANDARINA,,1,
,JALISCO,ZAP1,CAF00169,ZUKO NARANJA,,1,
,JALISCO,ZAP1,CAF00170,RECIPIENTE GV,,1,
,JALISCO,ZAP1,CAF00171,SAL FLOURADA 1 KG,,1,
,JALISCO,ZAP1,CAF00172,CAPSULAS CAFE AMERICANO,,1,
,JALISCO,ZAP1,CAF00173,AZUCAR REFINADA SOBRES,,1,
,JALISCO,ZAP1,CAF00174,SUSTITUTO DE AZUCAR,,1,
,JALISCO,ZAP1,CAF00175,HERDEZ SALSA,,1,
,JALISCO,ZAP1,CAF00176,SALSA  ROJA,,1,
,JALISCO,ZAP1,CAF00177,TE DE LIMON,,1,
,JALISCO,ZAP1,CAF00178,TE MC CORMICK C 20,,1,
,JALISCO,ZAP1,CAF00179,TE DE HIERBAS,,1,
,JALISCO,ZAP1,CAF00180,JUGO DEL VALLE,,1,
,JALISCO,ZAP1,CAF00181,VASO DE PAPEL,,1,
,JALISCO,ZAP1,CAF00182,LECHE DESLACTOSADA SANTA CLARA,,1,
,JALISCO,ZAP1,CAF00183,GELATINA SABORES 6,,1,
,JALISCO,ZAP1,CAF00184,AU AZUCAR,,1,
,JALISCO,ZAP1,CAF00185,,,1,
,JALISCO,ZAP1,CAF00186,STEVIA SOBRES 50,,1,
,JALISCO,ZAP1,CAF00187,COCA SABORES 6,,1,
,JALISCO,ZAP1,CAF00188,GALLETAS CAJA SURTIDA,,1,
,JALISCO,ZAP1,CAF00189,COCA COLA PACK 8,,1,
,JALISCO,ZAP1,CAF00190,ZUKO LIMON,,1,
,JALISCO,ZAP1,CAF00191,HUEVO PAQ C/30 PZAS,,1,
,JALISCO,ZAP1,CAF00192,QUESO PANELA,,1,
,JALISCO,ZAP1,CAF00193,QUESO CHEDDAR,,1,
,JALISCO,ZAP1,CAF00194,LECHUGA ITALIANA,,1,
,JALISCO,ZAP1,CAF00195,JITOMATE BOLA,,1,
,JALISCO,ZAP1,CAF00196,JAMON DE PAVO,,1,
,JALISCO,ZAP1,CAF00197,JUMEX MANZANA ROJA,,1,
,JALISCO,ZAP1,CAF00198,PIMIENTA EN POLVO,,1,
,JALISCO,ZAP1,CAF00199,ADEREZO PARA ENSALADA VINAGRETA,,1,
,JALISCO,ZAP1,CAF00200,MAYONESA 250 GR,,1,
,JALISCO,ZAP1,CAF00201,MOSTAZA,,1,
,JALISCO,ZAP1,CAF00202,JUMEX NECTAR MANZANA,,1,
,JALISCO,ZAP1,CAF00203,MANTEQUILLA,,1,
,JALISCO,ZAP1,CAF00204,PAN TOSTADO,,1,
,JALISCO,ZAP1,CAF00205,BOLSA DE CAMISETA,,1,
,JALISCO,ZAP1,CAF00206,TE DE ANIS,,1,
,JALISCO,ZAP1,CAF00207,VASO REYMA  PLASTICO 8 20/50 PZAS,,1,
,JALISCO,ZAP1,CAF00208,CONTENEDOR TERMICO CONVER,,1,
,JALISCO,ZAP1,CAF00209,DONITAS DE CANELA,,1,
,JALISCO,ZAP1,CAF00210,GALLETAS SIN AZUCAR,80,1.3,104
,JALISCO,ZAP1,CAF00211,SPLENDA 200 SOBRES,,1,
,JALISCO,ZAP1,CAF00212,GELATINA DANY AGUA,,1,
,JALISCO,ZAP1,CAF00213,TORTILLA DE MAIZ,,1,
,JALISCO,ZAP1,CAF00214,HARINA PARA HOT CAKE,,1,
,JALISCO,ZAP1,CAF00215,CHAYOTE MEDIANO,,1,
,JALISCO,ZAP1,CAF00216,PAPA BLANCA,,1,
,JALISCO,ZAP1,CAF00217,ZANAHORIA,,1,
,JALISCO,ZAP1,CAF00218,TOTOPOS,,1,
,JALISCO,ZAP1,CAF00219,CREMA LALA 250 GRS,,1,
,JALISCO,ZAP1,CAF00220,CEBOLLA BLANCA,,1,
,JALISCO,ZAP1,CAF00221,CHILE MIRASOL,,1,
,JALISCO,ZAP1,CAF00222,TORTILLAS DE HARINA,,1,
,JALISCO,ZAP1,CAF00223,SOPA INSTANTANEA KNOR,,1,
,JALISCO,ZAP1,CAF00224,FRIJOLES BAYOS ISADORA,,1,
,JALISCO,ZAP1,CAF00225,CHILE MORRON VERDE/ROJO/AMARILLO,,1,
,JALISCO,ZAP1,CAF00226,ARROZ,,1,
,JALISCO,ZAP1,CAF00227,MIEL DE MAPLE,,1,
,JALISCO,ZAP1,CAF00228,TAPA PLANA VASO 8,,1,
,JALISCO,ZAP1,CAF00229,GELATINA LIGHT SIN AZUCAR,,1,
,JALISCO,ZAP1,CAF00230,STEVIA 200 SOBRES,,1,
,JALISCO,ZAP1,CAF00231,JUGO DE MANZANA CLARIFICADO,,1,
,JALISCO,ZAP1,CAF00232,ACEITE CAPULLO 900 ML,,1,
