,JALISCO,ZAP29,MED00004,ACIDO ASCORBICO SOLUCION INYECTABLE 1 G / 10 ML INFALET,30.3,3.5,106.05
,JALISCO,ZAP30,LAB00020,ACIDO DELTA-AMINOLEVULÍNICO. (ALA),755,1.3,981.5
,JALISCO,ZAP31,LAB00021,ACIDO FOLICO,370,1.3,481
,JALISCO,ZAP32,LAB00022,ACIDO FOLICO INTRAERITROCITARIO,2334,1.3,3034.2
,JALISCO,ZAP33,LAB00023,ACIDO HIPURICO EN ORINA. TOLUENO,1684,1.3,2189.2
,JALISCO,ZAP34,LAB00024,ACIDO LACTICO,325,1.3,422.5
,JALISCO,ZAP35,LAB00025,ACIDO METIL HIPURICO. XILENO,790,1.3,1027
,JALISCO,ZAP36,MED00005,ACIDO TRANEXAMICO SOLUCION INYECTABLE 100 MG / 5 ML SOLIDTRAX,700,1.3,910
,JALISCO,ZAP37,LAB00026,ACIDO URICO EN LIQUIDO SINOVIAL,55,1.3,71.5
,JALISCO,ZAP38,LAB00027,ACIDO URICO EN ORINA,90,1.3,117
,JALISCO,ZAP39,LAB00028,ACIDO URICO EN SUERO,58,1.3,75.4
,JALISCO,ZAP40,LAB00029,ACIDO VALPROICO. DEPAKENE,190,1.3,247
,JALISCO,ZAP41,LAB00030,ACIDO VANILMANDELICO EN ORINA. (VMA).,655,1.3,851.5
,JALISCO,ZAP42,LAB00008,"ACS. ANTI COMPLEJOS INMUNES CIRCULANTES (C1Q), IGG",690,1.3,897
,JALISCO,ZAP43,LAB00031,ACTIVIDAD TRIPSICA,245,1.3,318.5
,JALISCO,ZAP44,LAPA0019,ADENOMA,10000,1.3,13000
,JALISCO,ZAP45,MED00006,ADENOSINA SOLUCION INYECTABLE 6 MG / 2 ML NARODEX,401.33,1.3,521.73
,JALISCO,ZAP46,LAB00032,ADENOSIN-DEAMINASA,1305,1.3,1696.5
,JALISCO,ZAP47,LAB00033,ADHESIVIDAD PLAQUETARIA,420,1.3,546
,JALISCO,ZAP48,INS00004,ADHESIVO PARA LA PIEL DERMABOND,970.15,1.3,1261.2
,JALISCO,ZAP49,INS00005,AEROCHAMBER ADULTO,545.02,13,7085.26
,JALISCO,ZAP50,INS00006,AEROCHAMBER PEDIATRICO,488.06,1.4,683.28
,JALISCO,ZAP51,LAB00153,AG.CA-125 OVARIO/HE4 (PROTEINA 4 DEL EPIDIDIMO HUMANO),980,1.3,1274
NULL,JALISCO,ZAP52,LAB00034,AGLUTININAS FRIAS. CRIOAGLUTININAS,245,1.3,318.5
,JALISCO,ZAP53,MED00007,AGUA DE MAR SOLUCION NASAL 100 ML STERIMAR,109.97,3.5,384.9
,JALISCO,ZAP54,MED00008,AGUA INYECTABLE 3000 ML,120,2,240
,JALISCO,ZAP55,MED00009,AGUA INYECTABLE 500 ML,50,3.5,175
,JALISCO,ZAP56,MED00263,AGUA INYECTABLE PARA IRRIGACION 500 ML PISA IRRIGASTERIL,55,2.5,137.5
,JALISCO,ZAP57,MED00010,AGUA INYECTABLE SOLUCION INYECTABLE 10 ML PISA,5.92,3.5,20.72
,JALISCO,ZAP58,INS00007,AGUA OXIGENADA 125 ML,8,2.5,20
,JALISCO,ZAP59,LAB00035,AGUA POTABILIDAD BACTERIOLOGICO.,325,1.3,422.5
,JALISCO,ZAP60,INS00008,AGUJA AMARILLA CALIBRE 20 G,0.82,2.5,2.05
,JALISCO,ZAP61,INS00009,AGUJA AZUL CALIBRE 23 G,0.98,2.5,2.45
,JALISCO,ZAP62,INS00011,AGUJA ESPINAL 22 G SPINOCAN,,2,
,JALISCO,ZAP63,INS00012,AGUJA ESPINAL 25 G SPINOCAN,,1,
,JALISCO,ZAP64,INS00014,AGUJA ESPINAL 27G WHITACRE CORTA PUNTA LAPIZ,,1,
,JALISCO,ZAP65,INS00015,AGUJA ESPINAL 27G WHITACRE LARGA PUNTA LAPIZ,,1,
,JALISCO,ZAP66,INS00331,AGUJA ESPINAL TIPO QUINCKE 22 G WHITACRE,183,2,366
,JALISCO,ZAP67,INS00016,AGUJA GRIS CALIBRE 27 G,0.98,2.5,2.45
,JALISCO,ZAP68,INS00017,AGUJA MARIPOSA 21G X 3/4 TERUMO,8.62,2.5,21.55
,JALISCO,ZAP69,INS00018,AGUJA MARIPOSA 23G X 3/4 TERUMO,8.5,2.5,21.25
,JALISCO,ZAP70,INS00019,AGUJA NARANJA CALIBRE 25 G,0.86,2.5,2.15
,JALISCO,ZAP71,INS00020,AGUJA NEGRA CALIBRE 22 G,0.82,2.5,2.05
,JALISCO,ZAP72,ANESTE0009,"AGUJA PARA STIMUPLEX, ULTRA 360 30° 20GX100MM-SA",441.51,1.3,573.96
,JALISCO,ZAP73,ANESTE0010,"AGUJA PARA STIMUPLEX, ULTRA 360 30° 20GX150MM-SA",441.51,1.3,573.96
,JALISCO,ZAP74,ANESTE0011,"AGUJA PARA STIMUPLEX, ULTRA 360 30° 22GX35MM-SA",441.51,1.3,573.96
,JALISCO,ZAP75,ANESTE0012,"AGUJA PARA STIMUPLEX, ULTRA 360 30° 22GX50MM-SA",441.51,1.3,573.96
,JALISCO,ZAP76,INS00021,AGUJA ROSA CALIBRE 18 G,0.93,2.5,2.33
,JALISCO,ZAP77,INS00022,AGUJA VERDE CALIBRE 21 G,0.82,2.5,2.05
,JALISCO,ZAP78,QXS00007,ALCOHOL 500 ML SOFTALIND BBRAUN (100ML),98.71,2.5,246.78
,JALISCO,ZAP79,INS00023,ALCOHOL AL 70 % 1000 ML,54,2,108
,JALISCO,ZAP80,INS00024,ALCOHOL AL 70 % 125 ML,14,2.5,35
,JALISCO,ZAP81,LAB00036,ALCOHOL. (ETANOL),244,1.3,317.2
,JALISCO,ZAP82,LAB00037,ALDOLASA,351,1.3,456.3
,JALISCO,ZAP83,LAB00038,ALDOSTERONA EN ORINA 24 H,1120,1.3,1456
,JALISCO,ZAP84,LAB00039,ALDOSTERONA EN SANGRE,1120,1.3,1456
,JALISCO,ZAP85,LAB00040,ALFA 1-ACIDO GLICOPROTEÍNA,1595,1.3,2073.5
,JALISCO,ZAP86,LAB00042,ALFA 1-ANTITRIPSINA FENOTIPO. (AAT),3030,1.3,3939
,JALISCO,ZAP87,LAB00041,ALFA 1-ANTI-TRIPSINA. (AAT),670,1.3,871
,JALISCO,ZAP88,LAB00043,ALFA 2-MACROGLOBULINA (A2M),1179,1.3,1532.7
,JALISCO,ZAP89,LAB00044,ALFAFETOPROTEINAS,162,1.3,210.6
,JALISCO,ZAP90,INS00025,ALGODON EN TORUNDAS,0.71,2.5,1.78
,JALISCO,ZAP91,INS00026,ALGODON PLISADO 200 G,37.5,2.5,93.75
,JALISCO,ZAP92,INS00027,ALGODON PLISADO 300 G,74.64,2,149.28
,JALISCO,ZAP93,ROPA00008,ALMOHADA INDIVIDUAL,25.14,1.3,32.68
,JALISCO,ZAP94,MED00011,ALPRAZOLAM TABLETA 0.25 MG ALZAM,,1,
,JALISCO,ZAP95,MED00012,ALPRAZOLAM TABLETA 0.25 MG TAFIL,262,1.4,366.8
,JALISCO,ZAP96,MED00013,ALPRAZOLAM TABLETA 0.5 MG ALZAM,,1,
,JALISCO,ZAP97,MED00014,ALPRAZOLAM TABLETA 0.5 MG TAFIL,,1,
,JALISCO,ZAP98,MED00015,AMBROXOL SOLUCION INYECTABLE 15 MG / 2 ML MUCOSOLVAN,21.93,3.5,76.76
,JALISCO,ZAP99,AM00004,"AMBULANCIA TRASLADO BÁSICO, CID MÁS DE 15 KM",2000,1.3,2600
,JALISCO,ZAP100,AM00003,"AMBULANCIA TRASLADO BÁSICO, CID MÁS DE 15 KM (SOLO IDA)",2500,1.3,3250
,JALISCO,ZAP101,AM00002,"AMBULANCIA TRASLADO BÁSICO, CID.",1000,1.3,1300
,JALISCO,ZAP102,AM00001,"AMBULANCIA TRASLADO BÁSICO, CID.(SOLO IDA)",1500,1.3,1950
,JALISCO,ZAP103,LAB00045,AMIBA EN FRESCO Y MOCO FECAL,123,1.3,159.9
,JALISCO,ZAP104,PAT00002,AMIGDALAS,1600,1.3,2080
,JALISCO,ZAP105,MED00016,AMIKACINA SOLUCION INYECTABLE 500 MG / 2 ML AMK,215,1.4,301
,JALISCO,ZAP106,LAB00046,AMILASA EN LIQUIDO PERITONEAL,110,1.3,143
,JALISCO,ZAP107,LAB00047,AMILASA EN ORINA,110,1.3,143
,JALISCO,ZAP108,LAB00048,AMILASA EN SUERO,92,1.3,119.6
,JALISCO,ZAP109,MED00017,AMINOFILINA SOLUCION INYECTABLE 250 MG /10 ML AMINOFILIN,,3.5,
,JALISCO,ZAP110,LAB00049,AMINOFILINA TEOFILINA.,479,1.3,622.7
,JALISCO,ZAP111,MED00267,AMIODARONA SOLUCION INYECTABLE 150 MG / 3 ML CIRTRENT,73.17,2,146.34
,JALISCO,ZAP112,MED00018,AMIODARONA SOLUCION INYECTABLE 150 MG / 3 ML CORDARONE,139.63,2,279.26
,JALISCO,ZAP113,MED00019,AMIODARONA TABLETA 200 MG BRAXAN,315.2,1.3,409.76
,JALISCO,ZAP114,MED00020,AMLODIPINO TABLETA 5 MG NORVAS,9.82,3.5,34.37
,JALISCO,ZAP115,LAB00050,AMONIO,217,1.3,282.1
,JALISCO,ZAP116,LAB00051,ANDROSTENDIONA,240,1.3,312
,JALISCO,ZAP117,LAB00052,ANDROSTENEDIONA,240,1.3,312
,JALISCO,ZAP118,AYC00004,ANESTESIA DOS REGIONES RESONANCIA MAGNETICA,3900,1.3,2860
,JALISCO,ZAP119,AYC00011,ANESTESIA ECO,2200,1.3,1300
,JALISCO,ZAP120,AYC00008,ANESTESIA ECOCARDIOGRAMA,2200,1.3,5070
,JALISCO,ZAP121,AYC00009,"ANESTESIA ESTUDIOS BIOPSIA TC, BIOPSIA ECO, ANGIOGRAFIAS, DRENAJE, PUNCION, ETC.",2600,1.3,2860
,JALISCO,ZAP122,AYC00001,"ANESTESIA ESTUDIOS DE RAYOS X CONTRASTADOS (CISTOGRAMAS, ETC.)",2200,1.3,2860
,JALISCO,ZAP123,ANESTE0001,ANESTESIA GENERAL,3780,1.3,4914
,JALISCO,ZAP124,AYC00010,ANESTESIA MEDICINA NUCLEAR,2200,1.3,1690
,JALISCO,ZAP125,AYC00007,ANESTESIA PARA MEDICINA NUCLEAR - DMSA,2200,1.3,2860
,JALISCO,ZAP126,ANESTE0002,ANESTESIA REGIONAL,3024,1.3,3931.2
,JALISCO,ZAP127,AYC00002,ANESTESIA RESONANCIA MAGNETICA,2200,1.3,2860
,JALISCO,ZAP128,AYC00003,ANESTESIA TOMOGRAFIA,2200,1.3,2860
,JALISCO,ZAP129,LAB00053,ANFETAMINA / METANFETAMINA,160,1.3,208
,JALISCO,ZAP130,RM00053,ANGIO RM DE AORTA ABDOMINAL CON GD,7100,1.3,9230
,JALISCO,ZAP131,RM00052,ANGIO RM DE AORTA TORAXICA Y ABDOMINAL CON GD,7100,1.3,9230
,JALISCO,ZAP132,RM00054,ANGIO RM DE ARTERIAS RENALES CON GD,7100,1.3,9230
,JALISCO,ZAP133,RM00050,ANGIO RM DE CAROTIDAS CON GD,7100,1.3,9230
,JALISCO,ZAP134,RM00061,ANGIO RM DE CRANEO CON GADOLINEO,6800,1.3,8840
,JALISCO,ZAP135,RM00049,ANGIO RM DE CRANEO SIN GADOLINIO,5500,1.3,7150
,JALISCO,ZAP136,RM00057,ANGIO RM DE EXTREMIDADES INFERIORES AMBAS CON GD,7899.99,1.3,10269.99
,JALISCO,ZAP137,RM00056,ANGIO RM DE EXTREMIDADES SUPERIORES CON GD,7899.99,1.3,10269.99
,JALISCO,ZAP138,RM00051,ANGIO RM DE TORAX CON GD,7100,1.3,9230
,JALISCO,ZAP139,RM00055,ANGIO RM DE VASOS ABDOMINALES CON GD,7100,1.3,9230
,JALISCO,ZAP140,CT00041,ANGIO TAC DE ARTERIAS CORONARIAS,12600,1.3,16380
,JALISCO,ZAP141,CT00044,ANGIO TAC DE CORAZON,12600,1.3,16380
,JALISCO,ZAP142,CT00055,ANGIO TAC ESPECIAL,9710,1.3,12623
,JALISCO,ZAP143,CT00043,ANGIO TAC PROTOCOLO TAVI,14999.99,1.3,19499.99
,JALISCO,ZAP144,CT00054,ANGIO TAC PROTOCOLO TAVI & ANGIO TAC DE ARTERIAS CORONARIAS,18000,1.3,23400
,JALISCO,ZAP145,CT00058,ANGIO TAC TRIPLE DESCARTE,14999.99,1.3,19499.99
,JALISCO,ZAP146,CT00037,ANGIO TOMOGRAFIA DE AORTA ABDOMINAL,7350,1.3,9555
,JALISCO,ZAP147,CT00039,ANGIO TOMOGRAFIA DE AORTA TORACOABDOMINAL,8400,1.3,10920
,JALISCO,ZAP148,CT00036,ANGIO TOMOGRAFIA DE AORTA TORAXICA,7350,1.3,9555
,JALISCO,ZAP149,CT00035,ANGIO TOMOGRAFIA DE CAROTIDAS,6299.99,1.3,8189.99
,JALISCO,ZAP150,CT00034,ANGIO TOMOGRAFIA DE CRANEO,6299.99,1.3,8189.99
,JALISCO,ZAP151,CT00040,ANGIO TOMOGRAFIA DE EXTREMIDADES,8400,1.3,10920
,JALISCO,ZAP152,CT00038,ANGIO TOMOGRAFIA RENAL,7350,1.3,9555
,JALISCO,ZAP153,DRE00013,ANGIOGRAFIA CAROTIDEA,40000,1.3,52000
,JALISCO,ZAP154,DRE00015,ANGIOGRAFIA DE AORTA ABDOMINAL,40000,1.3,52000
,JALISCO,ZAP155,DRE00016,ANGIOGRAFIA DE AORTA TORAXICA,40000,1.3,52000
,JALISCO,ZAP156,DRE00014,ANGIOGRAFIA DE ARTERIAS ABDOMINALES,40000,1.3,52000
,JALISCO,ZAP157,DRE00011,ANGIOGRAFIA DE EXTREMIDAD SUPERIOR,40000,1.3,52000
,JALISCO,ZAP158,DRE00005,ANGIOGRAFIA FEMORAL BILATERAL,30000,1.3,39000
,JALISCO,ZAP159,DRE00006,ANGIOGRAFIA FEMORAL UNILATERAL,20100,1.3,26130
,JALISCO,ZAP160,DRE00007,ANGIOGRAFIA RENAL,40000,1.3,52000
,JALISCO,ZAP161,DRE00012,ANGIOGRAFIA VASOS SUPRA AORTICOS,40000,1.3,52000
,JALISCO,ZAP162,INS00042,ANILLO PARA BRAZALETE AMARILLO,,2.5,
,JALISCO,ZAP163,INS00040,ANILLO PARA BRAZALETE ROJO,,2.5,
,JALISCO,ZAP164,INS00343,ANILLO PARA BRAZALETE VERDE,,2.5,
,JALISCO,ZAP165,LAB00054,ANIÓN GAP,223,1.3,289.9
,JALISCO,ZAP166,LAB00091,ANTECUERPOS ANTI HANTAVIRUS IGG E IGM,3360,1.3,4368
,JALISCO,ZAP167,MED00021,ANTICEPTICO BUCOFARINGEO SOLUCION BUCAL 240 ML ESTERICIDE,164.34,1.6,262.94
,JALISCO,ZAP168,LAB00055,ANTICOAGULANTES LÚPICOS,480,1.3,624
,JALISCO,ZAP169,LAB00057,ANTICUERPOS ANTI A SALINOS,747,1.3,971.1
,JALISCO,ZAP170,LAB00058,"ANTICUERPOS ANTI ADRENALES IGA, IGG E IGM",1120,1.3,1456
,JALISCO,ZAP171,LAB00060,ANTICUERPOS ANTI AG. CAPSIDE DEL VIRUS EPSTEIN BARR EN LCR,482,1.3,626.6
,JALISCO,ZAP172,LAB00059,"ANTICUERPOS ANTI AG. CAPSIDE DEL VIRUS EPSTEIN BARR IGG, IGM",482,1.3,626.6
,JALISCO,ZAP173,LAB00061,ANTICUERPOS ANTI B SALINOS,747,1.3,971.1
,JALISCO,ZAP174,LAB00062,ANTICUERPOS ANTI BARTONELLA HENSELAE IGG E IGM,2800,1.3,3640
,JALISCO,ZAP175,LAB00063,"ANTICUERPOS ANTI BETA 2 GLICOPROTEÍNA 1IGA, IGG, IGM (B2-GP1)",1074,1.3,1396.2
,JALISCO,ZAP176,LAB00064,ANTICUERPOS ANTI BLASTOMYCES,2163,1.3,2811.9
,JALISCO,ZAP177,LAB00065,"ANTICUERPOS ANTI BORRELIA BURGDORFERI IGG, IGM",2042,1.3,2654.6
,JALISCO,ZAP178,LAB00067,ANTICUERPOS ANTI BRUCELLA 2-MERCAPTO ETANOL,230,1.3,299
,JALISCO,ZAP179,LAB00066,ANTICUERPOS ANTI BRUCELLA. ROSA DE BENGALA,109,1.3,141.7
,JALISCO,ZAP180,LAB00068,ANTICUERPOS ANTI CARDIOLIPINAS IGG E IGM,681,1.3,885.3
,JALISCO,ZAP181,LAB00144,ANTICUERPOS ANTI CHIKUNGUNYA IGM,448,1.3,582.4
,JALISCO,ZAP182,LAB00070,ANTICUERPOS ANTI CHLAMYDIA IGG E IGA,1100,1.3,1430
,JALISCO,ZAP183,LAB00071,"ANTICUERPOS ANTI CHLAMYDIA PNEUMONIAE IGA, IGG E IGM",2334,1.3,3034.2
,JALISCO,ZAP184,LAB00073,ANTICUERPOS ANTI CISTICERCOS LCR IGG.,464,1.3,603.2
,JALISCO,ZAP185,LAB00072,ANTICUERPOS ANTI CISTICERCOS SÉRICOS IGG.,464,1.3,603.2
,JALISCO,ZAP186,LAB00074,ANTICUERPOS ANTI CITOMEGALOVIRUS IGG,165,1.3,214.5
,JALISCO,ZAP187,LAB00075,ANTICUERPOS ANTI CITOMEGALOVIRUS IGM,165,1.3,214.5
,JALISCO,ZAP188,LAB00076,ANTICUERPOS ANTI CITOPLASMA DE NEUTRÓFILOS. ANCA,745,1.3,968.5
,JALISCO,ZAP189,LAB00079,ANTICUERPOS ANTI COCCIDIOIDES IMMITIS EN LCR. IGM,840,1.3,1092
,JALISCO,ZAP190,LAB00077,ANTICUERPOS ANTI COCCIDIOIDES IMMITIS. SÉRICOS. IGM,840,1.3,1092
,JALISCO,ZAP191,LAB00081,"ANTICUERPOS ANTI COXSACKIE A, 2,4,7,9,10,16",2909,1.3,3781.7
,JALISCO,ZAP192,LAB00082,"ANTICUERPOS ANTI COXSACKIE A2, A4, A7, A9, A10 Y A16 EN LCR",4764,1.3,6193.2
,JALISCO,ZAP193,LAB00084,ANTICUERPOS ANTI DNA NATIVO DOBLE CADENA.,270,1.3,351
,JALISCO,ZAP194,LAB00085,ANTICUERPOS ANTI ENDOMICIO. IGA E IGG (EMA),1260,1.3,1638
,JALISCO,ZAP195,LAB00086,"ANTICUERPOS ANTI ESPERMA IGA, IGM E IGG",1778,1.3,2311.4
,JALISCO,ZAP196,LAB00087,ANTICUERPOS ANTI FOSFOLÍPIDOS,1474,1.3,1916.2
,JALISCO,ZAP197,LAB00089,ANTICUERPOS ANTI GLIADINA DEAMINADA IGA E IGG,887,1.3,1153.1
,JALISCO,ZAP198,LAB00092,ANTICUERPOS ANTI HELICOBACTER PYLORI. IGG,190,1.3,247
,JALISCO,ZAP199,LAB00093,ANTICUERPOS ANTI HERPES I IGG,190,1.3,247
,JALISCO,ZAP200,LAB00094,ANTICUERPOS ANTI HERPES I Y II IGM,190,1.3,247
,JALISCO,ZAP201,LAB00095,ANTICUERPOS ANTI HERPES II IGG,190,1.3,247
,JALISCO,ZAP202,LAB00096,ANTICUERPOS ANTI HERPES TIPO 6 IGG E IGM,2532,1.3,3291.6
,JALISCO,ZAP203,LAB00097,ANTICUERPOS ANTI HISTONAS,630,1.3,819
,JALISCO,ZAP204,LAB00098,ANTICUERPOS ANTI HISTOPLASMA CAPSULATUM. SÉRICOS,630,1.3,819
,JALISCO,ZAP205,LAB00100,ANTICUERPOS ANTI HIV 1 Y 2,165,1.3,214.5
,JALISCO,ZAP206,LAB00101,ANTICUERPOS ANTI HTLV I / II,3275,1.3,4257.5
,JALISCO,ZAP207,LAB00102,ANTICUERPOS ANTI INSULINA IGG (IAA),1140,1.3,1482
,JALISCO,ZAP208,LAB00103,ANTICUERPOS ANTI ISLOTES DE LANGERHANS. (ICA),809,1.3,1051.7
,JALISCO,ZAP209,LAB00104,ANTICUERPOS ANTI LEPTOSPIRA IGG E IGM,914,1.3,1188.2
,JALISCO,ZAP210,LAB00105,ANTICUERPOS ANTI LISTERIA MONOCYTOGENES,2194,1.3,2852.2
,JALISCO,ZAP211,LAB00106,"ANTICUERPOS ANTI LKM (MICROSOMALES DE HIGADO, RIÑON Y CELULAS PARIETALES)",1120,1.3,1456
,JALISCO,ZAP212,LAB00107,ANTICUERPOS ANTI MELANOCITOS,1152,1.3,1497.6
,JALISCO,ZAP213,LAB00108,ANTICUERPOS ANTI MEMBRANA GLOMERULAR BASAL IGG (GBMA),1730,1.3,2249
,JALISCO,ZAP214,LAB00109,ANTICUERPOS ANTI MICROSOMALES. AC ANTI PEROXIDASA.,244,1.3,317.2
,JALISCO,ZAP215,LAB00110,ANTICUERPOS ANTI MUCOSA GASTRICA,1218,1.3,1583.4
,JALISCO,ZAP216,LAB00111,ANTICUERPOS ANTI MUSCULO ESTRIADO,2229,1.3,2897.7
,JALISCO,ZAP217,LAB00112,ANTICUERPOS ANTI MIUSCULO LISO (ASMA),681,1.3,885.3
,JALISCO,ZAP218,LAB00114,ANTICUERPOS ANTI MYCOBACTERIUM IGG TUBERCULOSIS EN LCR,793,1.3,1030.9
,JALISCO,ZAP219,LAB00113,ANTICUERPOS ANTI MYCOBACTERIUM TUBERCULOSIS IGG E IGM,664,1.3,863.2
,JALISCO,ZAP220,LAB00115,ANTICUERPOS ANTI MYCOPLASMA PNEUMONIAE IGG E IGM,809,1.3,1051.7
,JALISCO,ZAP221,LAB00118,"ANTICUERPOS ANTI OVARIO IGA, IGG E IGM",3275,1.3,4257.5
,JALISCO,ZAP222,LAB00119,ANTICUERPOS ANTI PAROTIDITIS IGG E IGM,821,1.3,1067.3
,JALISCO,ZAP223,LAB00120,ANTICUERPOS ANTI PARVOVIRUS B19 IGG E IGM,1097,1.3,1426.1
,JALISCO,ZAP224,LAB00123,ANTICUERPOS ANTI PEPTIDO CICLICO CITRULINADO,475,1.3,617.5
,JALISCO,ZAP225,LAB00121,ANTICUERPOS ANTI PLAQUETAS,1556,1.3,2022.8
,JALISCO,ZAP226,LAB00122,ANTICUERPOS ANTI PTH,3300,1.3,4290
,JALISCO,ZAP227,LAB00124,ANTICUERPOS ANTI RECEPTORES ACETILCOLINA,1214,1.3,1578.2
,JALISCO,ZAP228,LAB00117,ANTICUERPOS ANTI RECEPTORES NMDA IGG,4212,1.3,5475.6
,JALISCO,ZAP229,LAB00125,ANTICUERPOS ANTI RICKETSIAS. IGG E IGM FIEBRE Q.,1809,1.3,2351.7
,JALISCO,ZAP230,LAB00126,ANTICUERPOS ANTI RNP IGG. ENFERMEDAD MIXTA,406,1.3,527.8
,JALISCO,ZAP231,LAB00127,ANTICUERPOS ANTI RUBEOLA IGG,168,1.3,218.4
,JALISCO,ZAP232,LAB00128,ANTICUERPOS ANTI RUBEOLA IGM,168,1.3,218.4
,JALISCO,ZAP233,LAB00129,ANTICUERPOS ANTI SACCHAROMYCES CEREVISIAE IGA E IGG,4115,1.3,5349.5
,JALISCO,ZAP234,LAB00130,ANTICUERPOS ANTI SARAMPION IGG E IGM,848,1.3,1102.4
,JALISCO,ZAP235,LAB00131,ANTICUERPOS ANTI SCL-70 IGG ESCLERODERMIA,406,1.3,527.8
,JALISCO,ZAP236,LAB00132,ANTICUERPOS ANTI SM IGG SMITH,406,1.3,527.8
,JALISCO,ZAP237,LAB00133,ANTICUERPOS ANTI SS-A RO IGG SINDROME DE SJÖGRE,406,1.3,527.8
,JALISCO,ZAP238,LAB00134,"ANTICUERPOS ANTI SS-B ""LA"" IGG SINDROME DE SJÖGREN",406,1.3,527.8
,JALISCO,ZAP239,LAB00135,ANTICUERPOS ANTI TIROGLOBULINA,244,1.3,317.2
,JALISCO,ZAP240,LAB00136,ANTICUERPOS ANTI TIROIDEOS,488,1.3,634.4
,JALISCO,ZAP241,LAB00056,ANTICUERPOS ANTI TOXOCARA CANIS IGG,696,1.3,904.8
,JALISCO,ZAP242,LAB00137,ANTICUERPOS ANTI TOXOPLASMA IGG,168,1.3,218.4
,JALISCO,ZAP243,LAB00138,ANTICUERPOS ANTI TOXOPLASMA IGM,169,1.3,219.7
,JALISCO,ZAP244,LAB00139,ANTICUERPOS ANTI TRANSGLUTAMINASA. ANTI-TGT. IGA E IGG,1346,1.3,1749.8
,JALISCO,ZAP245,LAB00141,ANTICUERPOS ANTI TREPONEMA FTA-ABS IGG EN LCR,596,1.3,774.8
,JALISCO,ZAP246,LAB00140,ANTICUERPOS ANTI TREPONEMA FTA-ABS. IGG,596,1.3,774.8
,JALISCO,ZAP247,LAB00142,ANTICUERPOS ANTI TRYPANOZOMA CRUZI IGG,697,1.3,906.1
,JALISCO,ZAP248,LAB00143,ANTICUERPOS ANTI VARICELLA ZOSTER (ANTI - VZV) IGG E IGM,821,1.3,1067.3
