NULL,JAL,ZAP1,FIFTY,BSA00001,CONCENTRADO ERITROCITOS (SIN DONADOR PREVIO),6740.00,1.30,8762.00
NULL,JAL,ZAP1,FIFTY,BSA00002,CONCENTRADO ERITROCITOS (CON DONADOR PREVIO),5600.00,1.30,7280.00
NULL,JAL,ZAP1,FIFTY,BSA00003,AUTODONACION,3725.00,1.30,4842.50
NULL,JAL,ZAP1,FIFTY,BSA00004,BIOMETRIA,245.00,1.30,318.50
NULL,JAL,ZAP1,FIFTY,BSA00005,CONCENTRADO PLAQUETARIO,1375.00,1.30,1787.50
NULL,JAL,ZAP1,FIFTY,BSA00006,CONCENTRADO DE ERITROCITOS SIN PRUEBA CRUZADA,3725.00,1.30,4842.50
NULL,JAL,ZAP1,FIFTY,BSA00007,MAQUILA DE PLAQUETOAFERESIS,10985.00,1.30,14280.50
NULL,JAL,ZAP1,FIFTY,BSA00008,RASTREO DE AC. IRREGULARES I Y II,765.00,1.30,994.50
NULL,JAL,ZAP1,FIFTY,BSA00009,CONEXIN ESTERIL,100.00,1.30,130.00
NULL,JAL,ZAP1,FIFTY,BSA00010,RECOLECCION DE CELULAS HEMATOPOYETICAS,42920.00,1.30,55796.00
NULL,JAL,ZAP1,FIFTY,BSA00011,FLEBOTOMIA CON REPOSICION DE SUERO,1030.00,1.30,1339.00
NULL,JAL,ZAP1,FIFTY,BSA00012,ESTUDIOS A DONADOR (SEROLOGIA),2200.00,1.30,2860.00
NULL,JAL,ZAP1,FIFTY,BSA00013,PRUEBA DE COOMBS INDIRECTO,1625.00,1.30,2112.50
NULL,JAL,ZAP1,FIFTY,BSA00014,BOLSA SENCILLA,1375.00,1.30,1787.50
NULL,JAL,ZAP1,FIFTY,BSA00015,EQUIPO DE TRANSFUSION,1260.00,1.30,1638.00
NULL,JAL,ZAP1,FIFTY,BSA00016,INSUMOS FRACCIONES PEDIATRICOS,2000.00,1.30,2600.00
NULL,JAL,ZAP1,FIFTY,BSA00017,PLAQUETOFERESIS,820.00,1.30,1066.00
NULL,JAL,ZAP1,FIFTY,BSA00018,OCTAPLAS,220.00,1.30,286.00
NULL,JAL,ZAP1,FIFTY,BSA00019,SEMIPANEL I Y II (RASTREO AC IRREGULARES),24450.00,1.30,31785.00
NULL,JAL,ZAP1,FIFTY,BSA00020,PLASMA FRESCO CONGELADO (INCLUYE PC),1810.00,1.30,2353.00
NULL,JAL,ZAP1,FIFTY,BSA00021,PLASMAFERESIS SIN ALBUMINAS (HASTA 2 LITROS),16996.00,1.30,22094.80
NULL,JAL,ZAP1,FIFTY,BSA00022,PRUEBA CRUZADA PARA PLASMA,27510.00,1.30,35763.00
NULL,JAL,ZAP1,FIFTY,BSA00023,PRUEBA CRUZADA,815.00,1.30,1059.50
NULL,JAL,ZAP1,FIFTY,BSA00024,PRUEBA CRUZADA PARA PLASMA,515.00,1.30,669.50
NULL,JAL,ZAP1,FIFTY,BSA00025,SEMIPANEL I Y II (RASTREO AC IRREGULARES),765.00,1.30,994.50
NULL,JAL,ZAP1,FIFTY,BSA00026,EQUIPO DE TRANSFUSION,115.00,1.30,149.50
NULL,JAL,ZAP1,FIFTY,BSA00027,BOLSA SENCILLA,215.00,1.30,279.50
NULL,JAL,ZAP1,FIFTY,BSA00028,INSUMOS FRACCIONES PEDIATRICOS,815.00,1.30,1059.50
NULL,JAL,ZAP1,FIFTY,BSA00029,OCTAPLAS,5290.00,1.30,6877.00
NULL,JAL,ZAP1,FIFTY,BSA00030,PLAQUETOFERESIS,17000.00,1.30,22100.00
NULL,JAL,ZAP1,FIFTY,CAR00001,ECOCARDIOGRAMA,4000.00,1.30,5200.01
NULL,JAL,ZAP1,FIFTY,CAR00002,ECOCARDIOGRAMA  FETAL,4000.00,1.30,5200.01
NULL,JAL,ZAP1,FIFTY,CAR00003,ECOCARDIOGRAMA TRANSESOFAGICO,5100.00,1.30,6630.00
NULL,JAL,ZAP1,FIFTY,CAR00004,ECOCARDIO DE ESTRS,6500.00,1.30,8450.00
NULL,JAL,ZAP1,FIFTY,CAR00005,MONITOREO HOLTER 24 HORAS,2500.00,1.30,3250.00
NULL,JAL,ZAP1,FIFTY,CAR00006,MAPA (MONITOREO AMBULATORIO PRESION ARTERIAL),2500.00,1.30,3250.00
NULL,JAL,ZAP1,FIFTY,CAR00007,ELECTROCARDIOGRAMA,400.00,1.30,520.00
NULL,JAL,ZAP1,FIFTY,CAR00008,"VALORACION CARDIOLOGICA (INCLUYE CONSULTA, RX DE TORAX Y ELECTROCARDIOGRAMA)",2000.00,1.30,2600.00
NULL,JAL,ZAP1,FIFTY,CAR00009,"VALORACION CARDIOLOGICA (INCLUYE CONSULTA, RX DE TORAX, ELECTROCARDIOGRAMA, BH, QS3, TP Y TPT)",2600.00,1.30,3380.00
NULL,JAL,ZAP1,FIFTY,CAR00010,CONSULTA DE CARDIO PARA CHEQUEO MEDICO,1000.00,1.30,1300.00
NULL,JAL,ZAP1,FIFTY,CAR00011,PRUEBA DE ESFUERZO,2500.00,1.30,3250.00
NULL,JAL,ZAP1,FIFTY,CT00001,TAC DE CRANEO SIMPLE,2400.01,1.10,2640.01
NULL,JAL,ZAP1,FIFTY,CT00002,TAC DE CRANEO SIMPLE Y CONTRASTADA,3460.00,1.30,4498.00
NULL,JAL,ZAP1,FIFTY,CT00003,TAC DE HIPOFISIS CON CONTRASTE IV,3460.00,1.30,4498.00
NULL,JAL,ZAP1,FIFTY,CT00004,TAC FACIAL SIMPLE,2400.01,1.30,3120.01
NULL,JAL,ZAP1,FIFTY,CT00005,TAC DE SENOS PARA NASALES SIMPLE,2400.01,1.30,3120.01
NULL,JAL,ZAP1,FIFTY,CT00006,TAC DE ORBITAS SIMPLE,2400.01,1.30,3120.01
NULL,JAL,ZAP1,FIFTY,CT00007,TAC DE OIDO SIMPLE,2400.01,1.30,3120.01
NULL,JAL,ZAP1,FIFTY,CT00008,TAC DE CUELLO SIMPLE,2600.00,1.30,3380.00
NULL,JAL,ZAP1,FIFTY,CT00009,TAC DE CUELLO CONTRASTADA,3660.00,1.30,4758.00
NULL,JAL,ZAP1,FIFTY,CT00010,TAC DE LARINGE SIMPLE,2600.00,1.30,3380.00
NULL,JAL,ZAP1,FIFTY,CT00011,TAC DE LARINGE CONTRASTADA,3660.00,1.30,4758.00
NULL,JAL,ZAP1,FIFTY,CT00012,TAC DE TORAX SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00013,TAC DE TORAX CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00014,TAC DE ABDOMEN SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00015,TAC DE ABDOMEN CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00016,TAC DE PELVIS SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00017,TAC DE PELVIS CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00018,TAC RENAL SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00019,TAC UROTOMOGRAFIA SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00020,TAC UROTOMOGRAFIA CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00021,TAC COLO TAC,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00022,TAC ENTEROTOMOGRAFIA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00023,TAC DE COL. CERVICAL SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00024,TAC DE COL. DORSAL SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00025,TAC DE COL. LUMBAR SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00026,TAC DE EXTREMIDADES SIMPLE,3850.01,1.30,5005.01
NULL,JAL,ZAP1,FIFTY,CT00027,TAC DE MUÑECA O MANO SIMPLE,3850.01,1.30,5005.01
NULL,JAL,ZAP1,FIFTY,CT00028,TAC DE HOMBRO SIMPLE,3850.01,1.30,5005.01
NULL,JAL,ZAP1,FIFTY,CT00029,TAC DE RODILLA SIMPLE,3850.01,1.30,5005.01
NULL,JAL,ZAP1,FIFTY,CT00030,TAC DE TOBILLO SIMPLE,3850.01,1.30,5005.01
NULL,JAL,ZAP1,FIFTY,CT00031,TAC DE PIE SIMPLE,3850.01,1.30,5005.01
NULL,JAL,ZAP1,FIFTY,CT00032,TAC DE CADERA SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00033,TAC DE PELVIS OSEA SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00034,ANGIO TOMOGRAFIA DE CRANEO,6299.99,1.30,8189.99
NULL,JAL,ZAP1,FIFTY,CT00035,ANGIO TOMOGRAFIA DE CAROTIDAS,6299.99,1.30,8189.99
NULL,JAL,ZAP1,FIFTY,CT00036,ANGIO TOMOGRAFIA DE AORTA TORAXICA,7350.00,1.30,9555.00
NULL,JAL,ZAP1,FIFTY,CT00037,ANGIO TOMOGRAFIA DE AORTA ABDOMINAL,7350.00,1.30,9555.00
NULL,JAL,ZAP1,FIFTY,CT00038,ANGIO TOMOGRAFIA RENAL,7350.00,1.30,9555.00
NULL,JAL,ZAP1,FIFTY,CT00039,ANGIO TOMOGRAFIA DE AORTA TORACOABDOMINAL,8400.00,1.30,10920.00
NULL,JAL,ZAP1,FIFTY,CT00040,ANGIO TOMOGRAFIA DE EXTREMIDADES,8400.00,1.30,10920.00
NULL,JAL,ZAP1,FIFTY,CT00041,ANGIO TAC DE ARTERIAS CORONARIAS,12600.00,1.30,16380.00
NULL,JAL,ZAP1,FIFTY,CT00042,TAC CALCIO SCORE,4350.00,1.30,5655.00
NULL,JAL,ZAP1,FIFTY,CT00043,ANGIO TAC PROTOCOLO TAVI,14999.99,1.30,19499.99
NULL,JAL,ZAP1,FIFTY,CT00044,ANGIO TAC DE CORAZON,12600.00,1.30,16380.00
NULL,JAL,ZAP1,FIFTY,CT00045,TAC DE COLUMNA DOS REGIONES SIMPLE,8400.00,1.30,10920.00
NULL,JAL,ZAP1,FIFTY,CT00046,TAC DE COLUMNA TRES REGIONES SIMPLE,10500.00,1.30,13650.00
NULL,JAL,ZAP1,FIFTY,CT00047,TAC ABDOMINO PELVICA SIMPLE,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00048,TAC ABDOMINO PELVICA (CONTRASTADA),5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00049,TAC TRIFASICA ABDOMINAL CONTRASTADA UNA REGION,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00050,CISTERNOTOMOGRAFIA,8400.00,1.30,10920.00
NULL,JAL,ZAP1,FIFTY,CT00051,TAC DE ABDOMEN TOTAL CONTRASTADA,5670.00,1.30,7371.00
NULL,JAL,ZAP1,FIFTY,CT00052,TAC RENAL CON CONTRASTE,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00053,TAC DE ORBITAS CON CONTRASTE,3460.00,1.30,4498.00
NULL,JAL,ZAP1,FIFTY,CT00054,ANGIO TAC PROTOCOLO TAVI & ANGIO TAC DE ARTERIAS CORONARIAS,18000.00,1.30,23400.00
NULL,JAL,ZAP1,FIFTY,CT00055,ANGIO TAC ESPECIAL,9710.00,1.30,12623.00
NULL,JAL,ZAP1,FIFTY,CT00056,TAC DE TORAX SIMPLE COVID,4400.00,1.30,5720.00
NULL,JAL,ZAP1,FIFTY,CT00057,TAC DE TORAX CONTRASTADA PARA COVID,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00058,ANGIO TAC TRIPLE DESCARTE,14999.99,1.30,19499.99
NULL,JAL,ZAP1,FIFTY,CT00059,TAC FACIAL CONTRASTADA,3460.00,1.30,4498.00
NULL,JAL,ZAP1,FIFTY,CT00060,TAC DE SENOS PARA NASALES CONTRASTADA,3460.00,1.30,4498.00
NULL,JAL,ZAP1,FIFTY,CT00061,TAC DE ORBITAS CONTRASTADA,3460.00,1.30,4498.00
NULL,JAL,ZAP1,FIFTY,CT00062,TAC DE OIDO CONTRASTADA,3460.00,1.30,4498.00
NULL,JAL,ZAP1,FIFTY,CT00063,TAC RENAL CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00064,TAC DE COL. CERVICAL CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00065,TAC DE COL. DORSAL CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00066,TAC DE COL. LUMBAR CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00067,TAC DE EXTREMIDADES CONTRASTADA,4900.00,1.30,6370.00
NULL,JAL,ZAP1,FIFTY,CT00068,TAC DE MUÑECA O MANO CONTRASTADA,4900.00,1.30,6370.00
NULL,JAL,ZAP1,FIFTY,CT00069,TAC DE HOMBRO CONTRASTADA,4900.00,1.30,6370.00
NULL,JAL,ZAP1,FIFTY,CT00070,TAC DE RODILLA CONTRASTADA,4900.00,1.30,6370.00
NULL,JAL,ZAP1,FIFTY,CT00071,TAC DE TOBILLO CONTRASTADA,4900.00,1.30,6370.00
NULL,JAL,ZAP1,FIFTY,CT00072,TAC DE PIE CONTRASTADA,4900.00,1.30,6370.00
NULL,JAL,ZAP1,FIFTY,CT00073,TAC DE CADERA CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00074,TAC DE PELVIS OSEA CONTRASTADA,5460.00,1.30,7098.00
NULL,JAL,ZAP1,FIFTY,CT00075,FFR - TC,12600.00,1.30,16380.00
NULL,JAL,ZAP1,FIFTY,DIE001,DIETA NORMAL,130.00,1.00,130.00
NULL,JAL,ZAP1,FIFTY,DIE002,DIETA BLANDA,130.00,1.00,130.00
NULL,JAL,ZAP1,FIFTY,DIE003,DIETA LIQUIDA,130.00,1.00,130.00
NULL,JAL,ZAP1,FIFTY,DIE004,BOTELLA AGUA  600 ML.,0.01,1.00,0.01
NULL,JAL,ZAP1,FIFTY,DIE014,DIETAS,150.00,1.00,150.00
NULL,JAL,ZAP1,FIFTY,DRE00001,PARACENTESIS,8100.00,1.30,10530.00
NULL,JAL,ZAP1,FIFTY,DRE00002,TORACOCENTESIS,8100.00,1.30,10530.00
NULL,JAL,ZAP1,FIFTY,DRE00003,ARTRORESONANCIA,9000.00,1.30,11700.00
NULL,JAL,ZAP1,FIFTY,DRE00004,MIELOGRAFIA POR REGION,8500.00,1.30,11050.00
NULL,JAL,ZAP1,FIFTY,DRE00005,ANGIOGRAFIA FEMORAL BILATERAL,30000.00,1.30,39000.00
NULL,JAL,ZAP1,FIFTY,DRE00006,ANGIOGRAFIA FEMORAL UNILATERAL,20100.00,1.30,26130.00
NULL,JAL,ZAP1,FIFTY,DRE00007,ANGIOGRAFIA RENAL,40000.00,1.30,52000.00
NULL,JAL,ZAP1,FIFTY,DRE00008,PANANGIOGRAFIA CEREBRAL CON EMBOLIZACION,47000.00,1.30,61100.00
NULL,JAL,ZAP1,FIFTY,DRE00009,PANANGIOGRAFIA CEREBRAL O ANGIOGRAFIA CEREBRAL,42000.00,1.30,54600.00
NULL,JAL,ZAP1,FIFTY,DRE00010,ESPLENOPORTOGRAFIA,40000.00,1.30,52000.00
NULL,JAL,ZAP1,FIFTY,DRE00011,ANGIOGRAFIA DE EXTREMIDAD SUPERIOR,40000.00,1.30,52000.00
NULL,JAL,ZAP1,FIFTY,DRE00012,ANGIOGRAFIA VASOS SUPRA AORTICOS,40000.00,1.30,52000.00
NULL,JAL,ZAP1,FIFTY,DRE00013,ANGIOGRAFIA CAROTIDEA,40000.00,1.30,52000.00
NULL,JAL,ZAP1,FIFTY,DRE00014,ANGIOGRAFIA DE ARTERIAS ABDOMINALES,40000.00,1.30,52000.00
NULL,JAL,ZAP1,FIFTY,DRE00015,ANGIOGRAFIA DE AORTA ABDOMINAL,40000.00,1.30,52000.00
NULL,JAL,ZAP1,FIFTY,DRE00016,ANGIOGRAFIA DE AORTA TORAXICA,40000.00,1.30,52000.00
NULL,JAL,ZAP1,FIFTY,DRE00017,DRENAJE Y PUNCION  DE COLECCIONES SIN COLOCACION DE CATETER,14100.00,1.30,18330.00
NULL,JAL,ZAP1,FIFTY,DRE00018,DRENAJE DE ABSCESO CON COLOCACION DE CATETER,31500.00,1.30,40950.00
NULL,JAL,ZAP1,FIFTY,DRE00019,DRENAJE DE ABSCESO POR PUNCION SIN COLOCACION DE CATETER,14100.00,1.30,18330.00
NULL,JAL,ZAP1,FIFTY,DRE00020,NEFROSTOMIA PERCUTANEA,35500.00,1.30,46150.00
NULL,JAL,ZAP1,FIFTY,DRE00021,DRENAJE BILIAR EXTERNO,47189.99,1.30,61346.99
NULL,JAL,ZAP1,FIFTY,DRE00022,DRENAJE DE COLECCIONES CON COLOCACION DE CATETER,31500.00,1.30,40950.00
NULL,JAL,ZAP1,FIFTY,DRE00023,BIOPSIA CON FLUOROSCOPIA,11500.00,1.30,14950.00
NULL,JAL,ZAP1,FIFTY,DRE00024,BIOPSIA POR ECO,8000.00,1.30,10400.00
NULL,JAL,ZAP1,FIFTY,DRE00025,CAVOGRAFIA,30000.00,1.30,39000.00
NULL,JAL,ZAP1,FIFTY,DRE00026,DRENAJE DE QUISTE CON COLOCACION DE CATETER,31500.00,1.30,40950.00
NULL,JAL,ZAP1,FIFTY,DRE00027,DRENAJE DE QUISTE POR PUNCION SIN COLOCACION DE CATETER,14100.00,1.30,18330.00
NULL,JAL,ZAP1,FIFTY,DRE00028,BIOPSIA POR TAC,12180.00,1.30,15834.00
NULL,JAL,ZAP1,FIFTY,HAB00001,DERECHO DE HABITACION,1000.81,1.30,1301.05
NULL,JAL,ZAP1,FIFTY,HAB00002,HABITACION ESTANDAR MEDIO DIA,1057.70,1.30,1375.01
NULL,JAL,ZAP1,FIFTY,HAB00003,HABITACION ESTANDAR AMBULATORIA,1514.08,1.30,1968.30
NULL,JAL,ZAP1,FIFTY,HAB00004,CONSULTORIO MEDICO,576.92,1.30,750.00
NULL,JAL,ZAP1,FIFTY,HAB00005,TOMA DE TEMPERATURA,0.01,1.30,0.01
NULL,JAL,ZAP1,FIFTY,HAB00006,KIT DE BIENVENIDA,107.14,1.30,139.28
NULL,JAL,ZAP1,FIFTY,HAB00007,SALA DE PROCEDIMIENTOS,1038.00,1.30,1349.40
NULL,JAL,ZAP1,FIFTY,HAB00008,HABITACION  AMBULATORIA 6 HR,300.00,1.30,390.00
NULL,JAL,ZAP1,FIFTY,HAB00009,HABITACION  AMBULATORIA 12 HR,500.40,1.30,650.52
NULL,JAL,ZAP1,FIFTY,HAB00010,HABITACION  AMBULATORIA  23 HR,900.00,1.30,1170.00
NULL,JAL,ZAP1,FIFTY,HAB00011,KIT HABITACION HOSPITALARIA,365.72,1.30,475.44
NULL,JAL,ZAP1,FIFTY,HAB00012,GASTOS Y SERVICIOS,758.56,1.00,758.56
NULL,JAL,ZAP1,FIFTY,HAB00013,ASEPSIA Y ANTISEPSIA,330.00,1.00,330.00
NULL,JAL,ZAP1,FIFTY,HAB00015,KIT HABITACION AMBULATORIA,190.88,1.30,248.14
NULL,JAL,ZAP1,FIFTY,HON004,CONSULTA GENERAL,344.82,1.00,344.82
NULL,JAL,ZAP1,FIFTY,HON010,APLICACION DE INYECCION,86.21,1.00,86.21
NULL,JAL,ZAP1,FIFTY,HON011,HONORARIOS FLUOROSCOPISTA,948.28,1.00,948.28
NULL,JAL,ZAP1,FIFTY,HON012,CERTIFICADO MEDICO,132.63,1.30,172.42
NULL,JAL,ZAP1,FIFTY,HON013,VARIOS,200.00,1.30,260.00
NULL,JAL,ZAP1,FIFTY,INS00001,ABATELENGUA DE MADERA,0.32,1.30,0.42
NULL,JAL,ZAP1,FIFTY,INS00003,ACETONA 60 ML JALOMA,13.00,1.30,16.90
NULL,JAL,ZAP1,FIFTY,INS00004,ADHESIVO PARA LA PIEL DERMABOND,970.15,1.30,1261.20
NULL,JAL,ZAP1,FIFTY,INS00007,AGUA OXIGENADA 125 ML,8.00,1.30,10.40
NULL,JAL,ZAP1,FIFTY,INS00008,AGUJA AMARILLA CALIBRE 20 G,0.82,1.30,1.07
NULL,JAL,ZAP1,FIFTY,INS00009,AGUJA AZUL CALIBRE 23 G,0.98,1.30,1.27
NULL,JAL,ZAP1,FIFTY,INS00011,AGUJA ESPINAL 22 G SPINOCAN,65.00,1.30,84.50
NULL,JAL,ZAP1,FIFTY,INS00012,AGUJA ESPINAL 25 G SPINOCAN,65.00,1.00,65.00
NULL,JAL,ZAP1,FIFTY,INS00014,AGUJA ESPINAL 27G WHITACRE CORTA PUNTA LAPIZ,184.00,1.00,184.00
NULL,JAL,ZAP1,FIFTY,INS00015,AGUJA ESPINAL 27G WHITACRE LARGA PUNTA LAPIZ,193.00,1.00,193.00
